time_milisecc,gx,gy,gz
1421632247601.00,-2.31929,1.9217274,0.09699179
1421632247621.00,-1.4740705,3.6047044,-0.56383514
1421632247642.00,0.18652327,2.4439936,0.35066456
1421632247664.00,-0.8025851,2.720049,0.35919118
1421632247787.00,-1.0306774,1.2992707,1.6222233
1421632247788.00,-0.533991,0.014921425,0.46257856
1421632247789.00,0.16414073,1.1980153,1.5390872
1421632247789.00,0.3666523,2.171136,1.7085574
1421632247790.00,0.49561986,1.1575129,1.3674853
1421632247790.00,3.080306,-2.268129,1.1777638
1421632247801.00,3.393666,-0.6384444,0.76314825
1421632247821.00,2.3693843,0.29524016,0.800453
1421632247842.00,2.5175374,-1.9398474,0.8526797
1421632247862.00,3.322254,-0.4135503,0.105518706
1421632247881.00,3.0643184,1.6030382,-0.19824864
1421632247901.00,2.0666828,0.94860625,-0.07674138
1421632247921.00,1.319522,0.26965997,0.16627233
1421632247942.00,0.52333194,0.40502286,0.5595709
1421632247961.00,-0.70239544,-0.20144603,0.78553104
1421632247981.00,-1.2939421,-0.5435837,0.7162511
1421632248049.00,-1.644607,-1.1415256,0.21636745
1421632248050.00,-2.0357735,-1.487927,-0.10658503
1421632248051.00,-2.3523314,-1.8577768,-0.31442612
1421632248061.00,-2.5974767,-1.215069,-0.96566063
1421632248082.00,-2.9470754,-2.1455564,-1.7980894
1421632248102.00,-2.5399208,-1.9078718,-1.451688
1421632248122.00,-2.8255687,-1.3557615,-1.1660403
1421632248142.00,-2.7829347,1.2044101,-1.0306774
1421632248161.00,-1.9675593,1.6392769,-0.9123681
1421632248183.00,-1.387737,-3.0099607,-1.9451766
1421632248201.00,-1.0733114,-1.6328824,-2.0794737
1421632248221.00,-0.75995165,-1.9462423,-1.1713696
1421632248241.00,-0.4284717,-3.0568583,-0.7929927
1421632248263.00,-0.031975776,-3.5599394,-0.49455488
1421632248282.00,0.5649004,-2.4066896,-0.24088213
1421632248301.00,1.4623457,-0.23342155,-0.21849959
1421632248371.00,2.648637,1.7352036,-0.16840446
1421632248372.00,3.187957,2.890585,0.3581254
1421632248372.00,2.4653106,2.7733414,0.8143092
1421632248388.00,-1.9888763,0,0.37304708
1421632248402.00,-1.9600985,2.4535863,-0.47430366
1421632248422.00,0.48176372,2.7264442,0.7386336
1421632248441.00,-0.40182546,2.6720853,0.8686675
1421632248462.00,0.026645726,3.9244595,1.2363856
1421632248482.00,-0.028778385,1.4293045,0.18758908
1421632248503.00,0.33680812,0.68427527,1.5188357
1421632248521.00,0.48815903,0.81644076,1.6616596
1421632248541.00,0.9368817,-0.6523003,1.4154485
1421632248561.00,3.3766124,-2.3928335,0.8782602
1421632248583.00,3.7379358,0.29204252,0.5606367
1421632248601.00,2.5441835,0.10445291,0.6022049
1421632248622.00,2.321421,-0.5862177,0.6373781
1421632248642.00,2.7520242,0.8558771,0.15667963
1421632248695.00,2.6145296,0.99337184,-0.033041574
1421632248696.00,1.6978986,0.5297272,0.29204252
1421632248706.00,0.5595709,0.1065845,0.36238858
1421632248721.00,0.2941741,0.4700394,0.39649594
1421632248743.00,-0.82177055,-0.25687015,0.39436436
1421632248761.00,-1.8449866,-0.6384444,0.036238696
1421632248781.00,-2.2382855,-1.3312469,-0.2749895
1421632248801.00,-2.2958412,-2.2649317,-0.16840446
1421632248822.00,-2.5964108,-2.2841167,-0.4689744
1421632248842.00,-3.1229408,-1.5337584,-1.5071121
1421632248862.00,-3.0163558,-2.2777214,-1.8321965
1421632248882.00,-2.8735318,-0.95073867,-1.1671062
1421632248901.00,-2.8820586,2.3086307,-0.465777
1421632248921.00,-2.1146467,3.1293354,-0.57022995
1421632248942.00,-1.2843494,-1.693636,-1.5156391
1421632248972.00,-1.4676758,-1.0050969,-1.7831675
1421632249052.00,-1.0370724,-1.5422853,-1.0210847
1421632249053.00,-0.43273544,-2.2926438,-0.6416418
1421632249053.00,0.046897203,-3.0387387,-0.36452097
1421632249054.00,0.6448389,-2.3480678,-0.050095126
1421632249062.00,1.3856049,-0.13642922,0.2344868
1421632249082.00,2.4844964,1.9675589,0.32828146
1421632249103.00,3.0707135,2.7296417,0.51054186
1421632249122.00,2.3938987,2.7285757,0.4913564
1421632249143.00,-2.0006008,1.77464,-0.42420855
1421632249166.00,-2.1562147,3.8178744,-0.61606133
1421632249181.00,-0.094861,1.9132005,0.27605477
1421632249202.00,-0.9709896,1.9739536,1.1745664
1421632249222.00,-0.50947684,2.8426216,1.3941313
1421632249243.00,0.03943609,0.9976353,0.55743927
1421632249261.00,0.5659662,0.99124,1.7842325
1421632249333.00,0.5169369,1.9963367,1.9760858
1421632249333.00,0.48282978,0.89424795,1.567865
1421632249334.00,3.1815617,-1.94944,1.3024682
1421632249342.00,3.7805698,-0.9230266,0.72158
1421632249362.00,2.45785,0.45618352,0.62245613
1421632249381.00,2.4802325,-0.3815745,0.4924225
1421632249401.00,3.124006,1.1980153,0.03943609
1421632249423.00,2.4663763,1.638211,-0.2259607
1421632249441.00,1.3429706,0.47536892,0.1502843
1421632249461.00,0.5840856,0.25793514,0.08953121
1421632249481.00,0.10445291,0.2259599,0.37304708
1421632249501.00,-1.1404599,-0.704527,0.4689736
1421632249521.00,-1.4186465,-0.6416418,0.2845814
1421632249541.00,-1.8353941,-1.1500523,-0.0959268
1421632249561.00,-2.1945853,-1.5518777,-0.32188722
1421632249582.00,-2.595345,-1.6243557,-0.34853294
1421632249601.00,-3.0888336,-1.0647845,-0.926224
1421632249623.00,-3.1154797,-1.879094,-1.8300647
1421632249706.00,-2.808515,-1.2342548,-1.2406496
1421632249707.00,-2.8426225,0.5649004,-0.93688226
1421632249708.00,-2.0389714,1.858842,-0.7823342
1421632249708.00,-1.4825975,-0.5435837,-1.2555715
1421632249722.00,-1.2140033,-1.7106895,-1.9281228
1421632249741.00,-0.7887295,-1.4495565,-1.5326927
1421632249761.00,-0.3581262,-2.1167781,-0.9592653
1421632249782.00,0.022382537,-3.0419362,-0.5862177
1421632249801.00,0.45192006,-2.837293,-0.21849959
1421632249824.00,1.0509279,-0.8516145,0.08420196
1421632249846.00,2.3160918,1.2992707,0.1918528
1421632249861.00,3.0440671,2.4365327,0.31655717
1421632249881.00,2.4621131,1.9089371,0.6373781
1421632249904.00,-1.2982059,0.47856632,-0.004263721
1421632249921.00,-2.3224874,3.456551,-0.5936788
1421632249941.00,-0.5627688,1.1457886,0.075675055
1421632250003.00,-0.39649647,1.1628422,1.1479201
1421632250004.00,-1.3429714,4.218634,0.7034607
1421632250004.00,0.4178127,0.55743927,0.884655
1421632250024.00,0.13749447,1.1894884,0.7002633
1421632250041.00,0.58301973,2.321421,1.6851085
1421632250061.00,0.18652327,1.6307502,1.6115648
1421632250081.00,1.6328818,-0.92942137,1.3600245
1421632250101.00,4.3348117,-1.6904386,1.0487963
1421632250121.00,2.7999876,1.0381378,0.50414675
1421632250141.00,2.115712,-0.926224,0.8441528
1421632250162.00,3.0547256,-0.862273,0.72797537
1421632250187.00,3.0014331,0.7887287,-0.06395155
1421632250201.00,1.8833566,1.4250412,-0.00106633
1421632250221.00,1.3333782,0.75355583,0.07460926
1421632250241.00,0.4210106,0.51373947,0.20357683
1421632250261.00,-0.49455488,-0.12470465,0.5904806
1421632250339.00,-1.4751369,-0.5084105,0.6075339
1421632250340.00,-1.5646682,-0.82177055,0.31229344
1421632250341.00,-2.0197861,-1.5369558,-0.1417582
1421632250341.00,-2.3086314,-2.1434245,-0.2845822
1421632250363.00,-2.6891396,-2.090132,-0.39969388
1421632250381.00,-3.1719697,-1.572129,-1.0775746
1421632250402.00,-2.9566681,-2.5537767,-1.578524
1421632250423.00,-2.7498934,-1.4186465,-1.1671062
1421632250442.00,-2.496221,1.1809615,-0.7802026
1421632250462.00,-2.064552,2.450389,-0.7087907
1421632250482.00,-1.3483005,-1.3280494,-1.4623466
1421632250501.00,-1.2225302,-2.289446,-1.9760863
1421632250522.00,-0.55104476,-1.7288091,-1.5753267
1421632250541.00,-0.20357762,-2.358726,-0.99550426
1421632250568.00,0.25580356,-3.0440679,-0.6469713
1421632250584.00,0.609666,-2.531394,-0.23661894
1421632250601.00,1.2438467,-0.4508548,0.06501655
1421632250686.00,2.407755,1.5998408,0.14708692
1421632250687.00,3.0707135,2.6731517,0.45618352
1421632250688.00,2.41415,2.5026157,0.8015188
1421632250688.00,-1.4143833,-0.002132127,0.2344868
1421632250707.00,-2.054959,2.7509582,-0.6554982
1421632250721.00,-0.17799717,2.2457457,0.09272861
1421632250742.00,-0.52653015,2.2286918,0.94860625
1421632250762.00,-0.7887295,4.6481714,1.2566367
1421632250790.00,-0.06501735,1.4218436,0.81644076
1421632250802.00,0.4913564,-0.04796353,1.1074177
1421632250821.00,0.53185886,0.6672217,1.8758955
1421632250842.00,0.58941454,0.08420196,1.40479
1421632250861.00,2.9961042,-1.2918105,0.90703803
1421632250881.00,3.7251453,0.190787,0.5169369
1421632250901.00,2.3523307,0.024514131,0.58301973
1421632250989.00,2.441862,-1.2513083,0.6171269
1421632250989.00,2.924692,0.70985574,0.23128888
1421632250990.00,2.804251,1.5604042,-0.23768473
1421632250991.00,2.3043673,1.2470441,-0.027712587
1421632251001.00,0.8899845,0.3144256,0.23022309
1421632251021.00,0.019185146,0.62245613,0.33041307
1421632251041.00,-0.5883493,-0.5574398,0.64377314
1421632251061.00,-1.5230999,-0.52013534,0.5542419
1421632251082.00,-1.6883065,-0.5819545,0.18545748
1421632251102.00,-2.1668732,-1.4964536,-0.12577072
1421632251122.00,-2.482365,-2.076276,-0.23022388
1421632251142.00,-2.7339053,-1.8407232,-0.5148058
1421632251161.00,-3.2988062,-1.700031,-1.4143833
1421632251182.00,-2.9907753,-2.2723925,-1.73627
1421632251201.00,-2.7488275,-1.3514984,-0.9795165
1421632251221.00,-2.675284,1.1649737,-0.7535564
1421632251244.00,-2.0208519,2.2873137,-0.7588853
1421632251311.00,-1.3770785,-1.1084844,-1.2640984
1421632251311.00,-1.131933,-1.8556451,-1.8076822
1421632251312.00,-0.51054263,-1.4335687,-1.089299
1421632251321.00,-0.16520707,-2.1317005,-0.5446495
1421632251341.00,0.24301371,-2.8927171,-0.28777987
1421632251361.00,0.64270705,-2.3970969,-0.081005104
1421632251382.00,1.3173904,-0.4529864,0.101255514
1421632251409.00,2.6273198,1.7682447,0.08633356
1421632251422.00,3.2401836,2.556974,0.32188642
1421632251442.00,2.3118284,1.5401529,0.6618927
1421632251463.00,-2.0752103,0.13642868,-0.06608315
1421632251482.00,-1.9345181,4.0768757,-0.7055928
1421632251502.00,-0.0842025,1.7778374,0.12470385
1421632251522.00,-0.7311733,0.9955037,1.3674853
1421632251541.00,-1.6872406,3.2178009,0.91023546
1421632251567.00,0.68640685,0.657629,0.8228361
1421632251645.00,0.22915728,0.6565632,0.815375
1421632251646.00,0.43806416,1.382407,1.7192156
1421632251647.00,0.36238858,0.8899845,1.4111848
1421632251647.00,2.2116385,-1.4058566,0.8899845
1421632251662.00,4.351865,-0.4039576,0.66509014
1421632251681.00,2.448257,0.98377943,0.7237116
1421632251702.00,2.028312,-1.337642,0.69706535
1421632251722.00,3.0771086,-0.25793594,0.28671354
1421632251744.00,2.7594852,1.362156,-0.13536341
1421632251766.00,1.7202817,1.1905541,-0.010659036
1421632251781.00,1.1159444,0.5734271,0.15348223
1421632251801.00,0.40715444,0.49988306,0.33041307
1421632251822.00,-0.4050234,-0.18865593,0.5659662
1421632251844.00,-0.968858,-0.56916416,0.5904806
1421632251863.00,-1.011492,-0.88572186,0.21849905
1421632251884.00,-1.7032287,-1.2651643,-0.13216549
1421632251945.00,-2.3299482,-1.7170849,-0.21317007
1421632251946.00,-2.6433084,-1.8300647,-0.33361152
1421632251946.00,-3.206077,-1.642475,-0.926224
1421632251961.00,-3.2263284,-2.4066896,-1.9153329
1421632251981.00,-2.8490171,-1.5987753,-1.4452927
1421632252002.00,-2.9502733,-0.09059781,-1.3099298
1421632252021.00,-2.6806128,2.5686982,-0.70239544
1421632252042.00,-1.4229102,-0.22169697,-0.8313635
1421632252061.00,-1.7437311,-3.4576175,-1.7277434
1421632252082.00,-0.6576298,-1.3291153,-1.7106895
1421632252101.00,-0.52120113,-2.1327662,-0.88572186
1421632252121.00,-0.11830986,-2.8937829,-0.4625791
1421632252141.00,0.33254492,-3.0206192,-0.142824
1421632252161.00,0.89957696,-1.4644781,0.1790627
1421632252181.00,1.822603,0.6608264,0.19398439
1421632252201.00,2.8287654,1.8748298,0.21743326
1421632252221.00,3.0056965,2.129568,0.5052126
1421632252294.00,1.0317425,1.1628422,0.3336107
1421632252294.00,-2.3768456,2.803185,-0.15454857
1421632252295.00,-0.98484576,3.428839,-0.25687015
1421632252303.00,0.41674688,2.376845,1.0392035
1421632252321.00,-0.81004626,2.206309,0.87186486
1421632252342.00,-0.20251183,1.1852249,1.8130103
1421632252364.00,0.31975457,0.27605477,0.26433045
1421632252381.00,-0.19824864,1.5241652,1.2108054
1421632252402.00,-0.09699259,1.4239752,1.7181498
1421632252421.00,0.5904806,-0.13642922,1.0914303
1421632252441.00,3.1996815,-1.5977094,0.6160608
1421632252462.00,3.136796,0.44232735,0.5190687
1421632252482.00,2.6006737,0.003197391,0.9752525
1421632252501.00,2.7136536,-1.5465487,0.6714852
1421632252521.00,3.2828176,0.9571332,0.23875
1421632252542.00,3.2252614,2.3661866,-0.13856082
1421632252602.00,2.1690044,1.0541252,-0.1875896
1421632252602.00,1.3898681,0.57875603,0.012789832
1421632252603.00,0.36238858,0.6267196,0.38796905
1421632252621.00,-0.6746834,-0.4199451,0.7034607
1421632252644.00,-1.3514984,-0.4082208,0.65336585
1421632252662.00,-1.5230999,-0.55211055,0.24407952
1421632252682.00,-1.9163988,-1.0189531,-0.1310997
1421632252704.00,-2.34487,-1.5049806,-0.3943649
1421632252725.00,-2.6507692,-1.2907447,-1.0701135
1421632252742.00,-2.9598658,-1.8449866,-1.7117553
1421632252763.00,-2.5495136,-1.884423,-1.6765825
1421632252781.00,-2.7509592,-1.884423,-1.1937524
1421632252801.00,-2.7296422,-0.44232816,-0.86547035
1421632252822.00,-1.985679,1.1457886,-0.4700402
1421632252842.00,-1.2086743,-2.1327662,-1.2960739
1421632252862.00,-1.2129375,-1.834328,-1.8716328
1421632252881.00,-0.9017093,-1.3674861,-1.308864
1421632252959.00,-0.54145205,-2.404558,-0.8132436
1421632252959.00,-0.10019025,-3.0099607,-0.5158716
1421632252960.00,0.53825414,-2.1189103,-0.19078752
1421632252960.00,1.312061,-0.18119483,-0.11191455
1421632252981.00,2.454652,1.4506215,0.04263348
1421632253001.00,3.1122816,2.7498925,0.5585051
1421632253021.00,2.4397302,2.6390443,0.9123673
1421632253041.00,-1.3600249,0.44765687,0.30696446
1421632253062.00,-2.567633,3.1762326,-0.6523003
1421632253082.00,0.21530166,2.435467,-0.06608315
1421632253101.00,0.036238696,2.0389707,1.3962631
1421632253122.00,-1.3909345,3.499185,0.84948236
1421632253141.00,0.65443164,1.1852249,0.7247777
1421632253161.00,0.06501655,0.84841603,0.4263396
1421632253182.00,0.17160158,1.1862907,1.9110687
1421632253201.00,0.003197391,0.3378739,1.738401
1421632253261.00,2.376845,-2.0581567,1.1329982
1421632253262.00,4.830432,-1.4378319,0.800453
1421632253263.00,2.7562878,1.3706827,0.6054023
1421632253287.00,1.952637,-1.1841596,0.31229344
1421632253310.00,2.810646,-0.10765136,0.10445291
1421632253323.00,2.6443732,0.7109215,-0.20784108
1421632253344.00,1.4037242,0.33574232,-0.094861
1421632253362.00,0.39649594,0.14708692,0.044765607
1421632253382.00,0.003197391,-0.15561436,0.40395707
1421632253401.00,-1.0733114,-0.741832,0.6235219
1421632253422.00,-1.3898686,-0.6544324,0.2824498
1421632253441.00,-2.033642,-1.0637188,-0.24727744
1421632253464.00,-2.4194796,-1.5433512,-0.36665285
1421632253482.00,-2.6134644,-2.4333358,-0.19291912
1421632253501.00,-2.7882636,-2.0069957,-0.54145205
1421632253521.00,-3.5514123,-2.033642,-1.8012868
1421632253586.00,-3.0270143,-2.5644352,-1.2790204
1421632253589.00,-3.0941627,-0.16840446,-0.95287025
1421632253590.00,-2.1274369,2.4940886,-0.6874735
1421632253601.00,-1.2406496,-0.31229424,-1.4133174
1421632253622.00,-1.5209683,-1.9462423,-1.8695012
1421632253641.00,-0.99763584,-1.2086743,-1.74906
1421632253661.00,-0.3378747,-1.3525641,-1.1980158
1421632253681.00,0.14282346,-2.4173481,-0.8270998
1421632253701.00,0.33574232,-3.0110264,-0.26752838
1421632253721.00,0.87186486,-1.2843494,0.1897212
1421632253742.00,1.9910074,1.1543152,0.35279614
1421632253761.00,2.762683,2.073078,0.62245613
1421632253782.00,2.4738376,2.2532065,0.7492921
1421632253801.00,-0.48389637,0.6778802,0.3016352
1421632253821.00,-1.665924,2.6976657,-0.3272162
1421632253841.00,0.5403857,3.1570475,0.5489124
1421632253959.00,0.18652327,3.3926,1.1383275
1421632253960.00,-0.97631913,3.1410594,1.5081774
1421632253961.00,0.1886554,0.26113307,-0.57022995
1421632253961.00,-0.23661894,3.1112158,1.0082935
1421632253962.00,-0.10019025,2.0794728,1.73094
1421632253963.00,-0.019185679,-0.29310885,1.4964532
1421632253982.00,1.7138864,-2.637979,1.0082935
1421632254002.00,5.223731,-0.44019657,0.4135495
1421632254021.00,2.634781,2.1285021,0.34426922
1421632254044.00,1.9494395,-1.2278595,0.5169369
1421632254063.00,2.946009,-0.24727744,0.23342101
1421632254081.00,2.85328,1.398395,-0.20144603
1421632254101.00,2.021917,1.7458619,0.06288496
1421632254121.00,1.156447,1.5817208,0.37411287
1421632254142.00,0.190787,0.6725512,0.44765687
1421632254161.00,-0.49668646,-0.19824864,0.58941454
1421632254181.00,-1.7469285,-0.1396266,0.31762296
1421632254201.00,-2.240417,-0.4199451,-0.025580462
1421632254263.00,-2.5111427,-1.3525641,-0.2664626
1421632254263.00,-2.6155963,-2.3491337,-0.16414127
1421632254264.00,-2.7061932,-2.3480678,-0.5158716
1421632254282.00,-2.6369133,-1.5252315,-1.6307508
1421632254301.00,-2.7935932,-2.367253,-1.644607
1421632254322.00,-2.6049378,-1.4698074,-1.2875473
1421632254341.00,-2.3843067,1.4623457,-0.61712766
1421632254362.00,-1.9441108,3.4000611,-0.6949343
1421632254381.00,-0.75675374,-1.396264,-1.7330723
1421632254402.00,-1.1639087,-0.99870163,-2.2137709
1421632254424.00,-0.6896053,-1.1937524,-1.0519942
1421632254441.00,-0.25260696,-1.9473082,-0.5915472
1421632254464.00,0.050094593,-2.865005,-0.24301425
1421632254482.00,0.48282978,-2.7903957,0.119374864
1421632254501.00,1.0765083,-1.1990817,0.3485324
1421632254568.00,2.0965266,1.1756322,0.41035184
1421632254569.00,2.7402997,2.142358,0.4178127
1421632254570.00,2.7232463,2.45785,0.5190687
1421632254585.00,0.943277,2.592147,0.2248941
1421632254601.00,-1.9398474,3.4331026,-0.4082208
1421632254621.00,-0.95500183,2.554842,-0.08953201
1421632254642.00,-0.471106,3.0888329,1.0594544
1421632254663.00,-0.75462216,2.8788607,1.6030382
1421632254682.00,-0.53932047,-0.97418725,0.06608235
1421632254702.00,-0.013856427,1.5561407,1.0775741
1421632254722.00,0.27392316,2.806383,2.0965266
1421632254742.00,0.015987223,1.2353197,1.8492492
1421632254762.00,1.9579662,-1.2289252,0.92196
1421632254782.00,2.6731517,-0.6949343,0.7471605
1421632254801.00,2.065617,-0.8270998,0.64270705
1421632254823.00,1.94411,-2.0720127,0.68640685
1421632254887.00,2.5484471,-0.57342786,0.21530166
1421632254887.00,2.797856,1.3685511,-0.19291912
1421632254888.00,2.526064,1.3525634,-0.142824
1421632254901.00,1.6041039,0.038370293,0.33041307
1421632254922.00,0.985911,0.105518706,0.45618352
1421632254942.00,0.381574,-0.075675584,0.69706535
1421632254961.00,-0.5009499,-0.23128968,0.64377314
1421632254983.00,-1.3834735,0.34213763,0.30803028
1421632255005.00,-2.0528274,-0.7738073,0.014921425
1421632255024.00,-2.3640556,-1.7511916,-0.013856427
1421632255043.00,-2.4866283,-2.2372193,-0.008526909
1421632255062.00,-2.3544629,-1.3632224,-0.8516145
1421632255082.00,-2.6294525,-2.0858688,-1.7767721
1421632255102.00,-2.3757799,-2.135964,-1.4804659
1421632255121.00,-2.3949652,-0.4124845,-1.0541258
1421632255142.00,-2.0869346,2.0112586,-0.79938775
1421632255161.00,-1.4730048,2.1540828,-0.76847804
1421632255217.00,-0.640576,-1.2918105,-1.678714
1421632255218.00,-0.7940585,-1.0786405,-2.0304446
1421632255226.00,-0.61392975,-1.3642882,-1.0647845
1421632255242.00,-0.30909687,-2.43227,-0.74289787
1421632255265.00,-0.074609786,-3.1836944,-0.42740592
1421632255281.00,0.45511746,-2.4631796,-0.074609786
1421632255307.00,0.99230605,-0.97631913,0.20784055
1421632255334.00,1.980349,0.68427527,0.25793514
1421632255341.00,2.518603,1.4111848,0.32828146
1421632255361.00,2.0602877,1.5113751,0.50308096
1421632255382.00,-0.51906955,1.4527533,0.14069188
1421632255401.00,-2.133832,3.1932862,-0.7492926
1421632255421.00,-0.0831367,2.7541564,0.3677181
1421632255442.00,-0.5041473,3.3190567,1.1649737
1421632255462.00,-0.9933727,1.9430442,1.4495556
1421632255553.00,-0.7087907,-0.23022388,0.095925994
1421632255554.00,-0.09805839,2.1839263,0.9965695
1421632255555.00,0.29524016,2.64011,1.773574
1421632255558.00,0.4924225,1.6126306,1.7565204
1421632255565.00,1.397329,-1.1713696,1.0839691
1421632255583.00,3.0142236,-1.139394,0.66509014
1421632255601.00,1.8865542,-0.15348276,0.651234
1421632255624.00,1.5412188,-1.813011,0.8313627
1421632255642.00,2.2372189,-0.9240924,0.4700394
1421632255663.00,2.6422417,0.5542419,0.19611599
1421632255689.00,2.1988482,0.76208246,0.20570895
1421632255701.00,1.6659231,0.49348828,0.35599354
1421632255721.00,0.89318186,0.11511141,0.4199443
1421632255741.00,0.2472769,0.15135011,0.26219887
1421632255761.00,-0.50947684,-0.15774596,0.35066456
1421632255781.00,-1.5763924,-0.30589947,0.15561382
1421632255801.00,-2.3512654,-0.6661565,-0.15241697
1421632255821.00,-2.533526,-1.7149527,-0.05649044
1421632255887.00,-2.465311,-2.4162824,-0.15241697
1421632255888.00,-2.0730784,-1.7245454,-0.95393604
1421632255888.00,-2.2691948,-2.1540833,-1.4580832
1421632255901.00,-2.3214216,-1.5657341,-1.1671062
1421632255922.00,-2.320356,0.6565632,-1.1852255
1421632255943.00,-1.970757,3.5130413,-0.8164416
1421632255961.00,-0.8803923,1.5561407,-1.1255376
1421632255981.00,-0.735437,-2.1061199,-2.090132
1421632256002.00,-0.7695441,-1.2193328,-1.6520678
1421632256022.00,-0.549979,-2.0379057,-0.93261904
1421632256042.00,-0.062885754,-3.035541,-0.66828805
1421632256062.00,0.32828146,-3.3936667,-0.2707263
1421632256085.00,0.79618984,-2.7722762,-0.021317273
1421632256103.00,1.5017824,-0.95287025,0.19611599
1421632256122.00,2.384306,1.0988908,0.21423534
1421632256205.00,2.5857518,2.5399203,0.39116642
1421632256205.00,1.7810351,2.6880734,0.33147913
1421632256206.00,-1.202279,1.6222233,-0.19291912
1421632256206.00,-1.3696177,3.0472646,-0.7855316
1421632256222.00,-0.10232185,2.9001775,0.6139292
1421632256242.00,-0.7098565,3.3606248,0.78446525
1421632256262.00,-0.719449,0.31229344,1.5636015
1421632256281.00,-0.5275962,0.8228361,0.026645726
1421632256308.00,-0.054358847,2.5367224,1.3056661
1421632256323.00,0.30909607,1.9462416,1.7597178
1421632256343.00,0.49668565,0.39649594,1.1926857
1421632256362.00,2.0197856,-0.6874735,0.7812679
1421632256382.00,2.4962204,0.08526776,0.6704194
1421632256401.00,1.6243548,-1.3749467,0.9230258
1421632256429.00,1.7298741,-2.240417,1.1244713
1421632256443.00,2.5399203,-0.61925924,0.51054186
1421632256462.00,2.4610474,1.0157547,0.12577018
1421632256525.00,2.3160918,1.6840427,0.17586477
1421632256525.00,1.4484899,0.9869768,0.28777933
1421632256526.00,0.5499782,-0.23235548,0.44659054
1421632256542.00,-0.02238307,-0.035173167,0.49668565
1421632256561.00,-0.8953146,-0.15881175,0.5798218
1421632256582.00,-1.8258015,-0.04263428,0.3336107
1421632256602.00,-2.3363435,-0.7834,0.10978243
1421632256621.00,-2.5271306,-1.9579669,0.020250943
1421632256642.00,-2.5484478,-2.2873142,-0.29310885
1421632256662.00,-2.2521415,-1.7501259,-1.337642
1421632256681.00,-2.232956,-2.0656178,-1.5934463
1421632256701.00,-2.0965273,-2.0240495,-0.7375686
1421632256722.00,-2.4173481,0.74289733,-0.30270153
1421632256741.00,-1.8567109,3.3115954,-0.47856686
1421632256762.00,-0.80151933,2.094395,-1.1756327
1421632256782.00,-0.51054263,-0.2728579,-1.8716328
1421632256843.00,-0.6544324,-0.40182546,-1.7288091
1421632256843.00,-0.4604475,-1.7384015,-1.0424014
1421632256844.00,-0.21849959,-2.8074493,-0.66189325
1421632256861.00,0.28564718,-3.2881474,-0.25260696
1421632256881.00,0.77380675,-2.5505793,0.15135011
1421632256904.00,1.766113,-0.370916,0.40608865
1421632256921.00,2.7093904,2.0677485,0.23981579
1421632256942.00,2.334211,2.8522143,0.123638056
1421632256962.00,-0.20570949,2.178597,-0.40289178
1421632256981.00,-1.9696913,2.7584195,-1.1308671
1421632257002.00,-0.48069844,3.1112158,0.33254492
1421632257022.00,-0.7855316,3.1250718,1.0061619
1421632257043.00,-0.7205148,2.435467,0.91023546
1421632257062.00,-0.9997674,0.6917364,0.885721
1421632257081.00,0.31868878,0.9773841,1.6541991
1421632257102.00,0.63311434,1.0317425,1.695767
1421632257183.00,0.8537455,-0.6597614,1.0914303
1421632257183.00,2.3725817,-0.3741134,0.7919261
1421632257184.00,1.9931393,-1.0434673,0.858009
1421632257184.00,1.5859846,-3.1389287,1.0999569
1421632257202.00,2.2745235,-1.7970237,0.48282978
1421632257222.00,2.4461255,0.6064681,0.07887244
1421632257243.00,2.1615431,1.3365756,0.059687298
1421632257261.00,1.2182662,0.21849905,0.20251103
1421632257281.00,0.26433045,-0.5958104,0.3719813
1421632257302.00,-0.16414127,0.23235469,0.5734271
1421632257322.00,-1.550812,-0.392233,0.45192006
1421632257344.00,-2.0283127,-0.67788076,0.2238283
1421632257362.00,-2.227627,-1.0349406,-0.051160924
1421632257381.00,-2.3789775,-1.7458627,-0.13216549
1421632257401.00,-2.0709467,-2.1881902,-0.5180032
1421632257421.00,-1.9441108,-1.7607846,-1.3056667
1421632257441.00,-2.333146,-2.0602882,-1.4634124
1421632257510.00,-2.0411031,-0.35599408,-1.1020893
1421632257511.00,-2.0240495,2.1817946,-0.97312117
1421632257512.00,-1.1383283,3.17943,-1.281152
1421632257541.00,-0.0820709,-0.30056995,-1.9334522
1421632257545.00,-0.43913075,-1.8705671,-2.4333358
1421632257561.00,-0.38050872,-1.985679,-1.4079882
1421632257583.00,-0.10658503,-2.9683926,-0.8356267
1421632257601.00,0.29630622,-3.2881474,-0.5872835
1421632257624.00,0.53931993,-3.518371,-0.24834323
1421632257641.00,1.1191423,-2.3928335,-0.015988022
1421632257662.00,2.014456,-0.49135694,0.17799637
1421632257682.00,2.4514546,0.8771944,0.105518706
1421632257703.00,1.9931393,1.679779,-0.12150726
1421632257722.00,0.6171269,2.0965266,-0.5084105
1421632257741.00,-1.1841596,1.3152586,-0.5041473
1421632257808.00,-1.1244718,1.2598342,-0.24408005
1421632257809.00,0.07993824,2.1647413,0.64590496
1421632257809.00,-0.18332642,4.511742,0.27818662
1421632257821.00,-0.91023594,0.53185886,0.31655717
1421632257841.00,-0.6650907,1.9750195,-0.20570949
1421632257861.00,-0.31868932,1.4175801,1.2790198
1421632257882.00,0.11191402,1.4740701,1.7288083
1421632257903.00,0.4338007,1.3003366,1.5593383
