time_milisec,ax,ay,az
1421110372037.00,-0.818947,3.7242553,9.166339
1421110372059.00,-0.8063731,3.7483552,9.279952
1421110372082.00,-0.7774832,3.6673737,9.2449255
1421110372104.00,-0.7933502,3.670068,9.1555605
1421110372118.00,-0.6882687,3.6702178,9.296568
1421110372138.00,-0.83436495,3.781736,9.2239685
1421110372158.00,-0.69350785,3.5694773,9.328002
1421110372178.00,-0.9068143,3.4899926,9.332343
1421110372197.00,-0.7887099,3.7083883,9.207054
1421110372217.00,-0.80337936,3.7905674,9.304951
1421110372237.00,-0.95755875,3.8420603,9.388327
1421110372260.00,-0.86579955,3.7107835,9.409284
1421110372279.00,-0.70278853,3.732638,8.700208
1421110372300.00,-1.1320958,3.916755,9.175619
1421110372317.00,-1.1073972,3.6751575,9.757609
1421110372337.00,-0.96294755,3.4952316,9.537117
1421110372357.00,-0.803529,3.7479062,9.283545
1421110372386.00,-0.8225395,3.7497025,9.094488
1421110372422.00,-1.0618918,3.7712576,9.242979
1421110372423.00,-0.9397458,3.858077,9.33384
1421110372465.00,-0.8533754,3.7862265,9.201964
1421110372466.00,-0.69290906,3.7332368,8.890761
1421110372484.00,-0.7857161,3.7230577,9.047935
1421110372498.00,-0.8548723,3.6621346,9.123528
1421110372541.00,-0.77044785,3.5357974,9.334439
1421110372542.00,-0.7447014,3.740272,9.1869955
1421110372562.00,-0.7773335,3.6718643,9.100775
1421110372577.00,-0.8184979,3.6844382,9.111103
1421110372602.00,-0.77583665,3.6938686,9.263337
1421110372620.00,-0.805475,3.7814364,9.358838
1421110372639.00,-0.74889266,3.935466,9.195378
1421110372658.00,-0.84424436,3.7964053,8.941656
1421110372678.00,-0.90022796,3.773952,9.102122
1421110372697.00,-0.88705534,3.6289036,9.188942
1421110372720.00,-0.8770262,3.545527,9.150322
1421110372738.00,-1.015638,3.7559893,9.136401
1421110372760.00,-0.96668977,3.7890706,9.07907
1421110372807.00,-0.7908055,3.79416,8.955128
1421110372808.00,-0.83945435,3.6444712,8.984766
1421110372820.00,-0.94827807,3.776796,9.21888
1421110372845.00,-1.0009685,3.7779937,9.308693
1421110372882.00,-1.1744577,3.8357735,9.397608
1421110372883.00,-1.1653267,3.7752993,9.354647
1421110372919.00,-1.1341914,3.8529878,9.210796
1421110372922.00,-1.1576926,3.8582268,9.328301
1421110372951.00,-1.275797,3.972589,9.302106
1421110372973.00,-1.1931688,4.050427,9.245973
1421110372977.00,-1.2174183,4.0131545,9.17532
1421110373002.00,-1.3446537,3.857179,9.139994
1421110373025.00,-1.1692185,4.0712337,8.161029
1421110373037.00,-1.5395485,4.0688386,9.475745
1421110373060.00,-1.1686199,3.4682877,9.56481
1421110373086.00,-0.9852512,3.4736764,9.258547
1421110373108.00,-1.0078541,3.7209623,9.09359
1421110373119.00,-1.1105406,3.9954913,9.043893
1421110373138.00,-1.1280541,3.804339,9.321865
1421110373159.00,-1.1003618,3.821553,9.320817
1421110373180.00,-1.0111473,3.8140686,9.111552
1421110373198.00,-0.9523196,3.885919,9.167087
1421110373218.00,-0.94932586,3.8040395,9.1814575
1421110373238.00,-0.8881032,3.777844,9.32426
1421110373259.00,-0.85142946,3.6856356,9.3188715
1421110373278.00,-0.93001604,3.6983593,9.30046
1421110373298.00,-0.9201366,3.6429744,9.121731
1421110373319.00,-1.0144404,3.7485049,9.172775
1421110373338.00,-0.95187056,3.7149746,9.302555
1421110373358.00,-0.88690567,3.7568874,9.088201
1421110373380.00,-0.8108638,3.7827837,9.198522
1421110373399.00,-0.7937993,3.7993991,9.198372
1421110373418.00,-0.916544,3.8146675,9.067694
1421110373438.00,-0.9331595,3.844156,9.068892
1421110373458.00,-0.8184979,3.7754488,9.243578
1421110373478.00,-0.9725276,3.7342844,9.185498
1421110373498.00,-1.0792557,3.7732036,9.3541975
1421110373518.00,-0.88286406,3.562292,9.275461
1421110373538.00,-0.9988728,3.669619,9.157657
1421110373558.00,-1.0204281,3.6655774,9.451196
1421110373577.00,-0.8707393,3.7958066,9.429192
1421110373601.00,-0.9090596,3.803291,9.346863
1421110373620.00,-0.9419911,3.832181,9.09344
