time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421715329533.00,38.9,16.9,47.8,97.3,66.1,15.9,67.5,34.8
1421715329568.00,57.6,41.3,89.1,23.3,44.2,67.6,45.7,33.3
1421715329604.00,55.8,39.6,47.8,55.4,48.5,0,47.3,66.7
1421715329607.00,52.4,41.3,33.6,52.2,48.5,49.7,45.7,33.3
1421715329639.00,22.4,36,49.4,60.1,52.8,25.2,51.9,34.8
1421715329717.00,54.1,39.6,27.3,35.4,48.5,96.3,47.3,36.4
1421715329721.00,55.8,39.6,47.8,49.1,52.8,12.5,45.7,68.3
1421715329725.00,44,39.6,47.8,50.7,47.1,51.4,48.8,34.8
1421715329735.00,55.8,41.3,27.3,50.7,48.5,49.7,47.3,107.1
1421715329772.00,55.8,1.7,41.5,52.2,17.6,49.7,48.8,41.1
1421715329812.00,54.1,39.6,49.4,47.6,16.2,48.1,95,60.2
1421715329848.00,78.5,39.6,47.8,49.1,48.5,49.7,27.6,30.2
1421715329858.00,38.9,39.6,39.9,52.2,47.1,51.4,47.3,36.4
1421715329872.00,52.4,39.6,49.4,53.8,27.2,54.7,47.3,33.3
1421715329909.00,38.9,43.1,24.2,39.9,48.5,85.7,47.3,34.8
1421715329949.00,38.9,41.3,24.2,58.5,44.2,18.8,47.3,79.9
1421715330149.00,55.8,53.9,49.4,49.1,49.9,70,48.8,17.9
1421715330435.00,52.4,39.6,28.9,50.7,39.9,51.4,47.3,34.8
1421715330444.00,50.7,39.6,32,49.1,48.5,31.6,61.2,33.3
1421715330452.00,30.6,37.8,60.8,41.4,48.5,48.1,48.8,42.6
1421715330475.00,50.7,41.3,47.8,50.7,48.5,49.7,33.6,5.9
1421715330495.00,92.8,48.5,30.5,52.2,48.5,49.7,48.8,33.3
1421715330507.00,55.8,36,49.4,29.3,45.6,49.7,47.3,34.8
1421715330524.00,55.8,114.2,43,49.1,48.5,38.2,45.7,33.3
1421715330529.00,19.2,39.6,30.5,53.8,21.7,38.2,47.3,74.9
1421715330535.00,52.4,53.9,49.4,49.1,48.5,63.2,47.3,30.2
1421715330540.00,52.4,53.9,60.8,50.7,66.1,51.4,47.3,33.3
1421715330551.00,78.5,32.5,49.4,50.7,27.2,51.4,47.3,33.3
1421715330559.00,55.8,46.7,47.8,23.3,38.5,49.7,38.1,30.2
1421715330573.00,38.9,53.9,47.8,49.1,47.1,49.7,27.6,21
1421715330579.00,92.8,37.8,49.4,47.6,21.7,49.7,27.6,47.4
1421715330590.00,52.4,37.8,60.8,41.4,48.5,48.1,45.7,36.4
1421715330596.00,55.8,39.6,33.6,47.6,78,49.7,47.3,34.8
1421715330604.00,38.9,39.6,47.8,71.2,39.9,48.1,47.3,34.8
1421715330613.00,38.9,68.5,47.8,49.1,48.5,49.7,39.6,5.9
1421715330616.00,64.5,53.9,49.4,71.2,48.5,49.7,47.3,34.8
1421715330622.00,52.4,37.8,51,30.8,48.5,49.7,47.3,33.3
1421715330632.00,55.8,41.3,24.2,44.5,54.3,49.7,39.6,73.3
1421715330654.00,55.8,39.6,49.4,50.7,21.7,33.3,48.8,79.9
1421715330660.00,52.4,53.9,49.4,49.1,48.5,54.7,50.3,8.9
