time_milisec,ax,ay,az
1421715327302.00,-1.0187814,4.441863,8.644074
1421715327326.00,-1.1538006,4.6186457,8.690329
1421715327343.00,-1.0886861,4.6331654,8.735235
1421715327363.00,-1.1907737,4.5455976,8.86741
1421715327383.00,-1.1365864,4.550687,8.916657
1421715327403.00,-1.040636,4.4411144,8.956775
1421715327423.00,-1.0237212,4.531227,9.034912
1421715327445.00,-1.0198293,4.366121,9.0325165
1421715327475.00,-1.149759,4.3604326,8.944051
1421715327483.00,-1.0499167,4.485273,8.846903
1421715327503.00,-1.0639874,4.467011,8.792267
1421715327523.00,-1.0888357,4.4686575,8.577763
1421715327543.00,-0.9285191,4.3328896,8.779393
1421715327563.00,-1.0344987,4.359684,8.890462
1421715327583.00,-0.9873468,4.482279,8.938213
1421715327603.00,-1.0072554,4.559219,8.965007
1421715327623.00,-1.027164,4.4752436,8.971145
1421715327643.00,-0.96414506,4.529281,8.970845
1421715327664.00,-1.1193722,4.490512,9.020093
1421715327685.00,-1.0895842,4.4875183,8.989856
1421715327703.00,-0.9566606,4.467909,9.066795
1421715327724.00,-1.108894,4.39052,8.834928
1421715327743.00,-0.99183744,4.3695636,8.841663
1421715327763.00,-1.0538086,4.4439588,8.953331
1421715327786.00,-0.99183744,4.334536,8.851693
1421715327805.00,-0.88690567,4.2550516,8.888067
1421715327823.00,-1.1217673,4.5071273,8.957373
1421715327846.00,-0.9780661,4.351301,8.880583
1421715327863.00,-0.98959213,4.408183,8.857531
1421715327883.00,-1.1909235,4.429589,8.913215
1421715327903.00,-1.0264156,4.37585,8.937914
1421715327923.00,-1.1313473,4.4132724,8.95887
1421715327944.00,-1.1407777,4.502637,8.755293
1421715327964.00,-1.1389815,4.4259963,8.657397
1421715327985.00,-1.1433225,4.3676176,8.77146
1421715328004.00,-1.1686199,4.38094,9.027128
1421715328024.00,-1.1837384,4.4848237,9.077573
1421715328045.00,-1.1416758,4.4721003,8.920699
1421715328065.00,-1.1265574,4.4935055,8.870853
1421715328083.00,-1.1918216,4.444258,8.96381
1421715328103.00,-1.0692265,4.412524,8.868907
1421715328123.00,-1.0846444,4.456832,9.071286
1421715328143.00,-1.0556048,4.4454556,8.93971
1421715328165.00,-1.0678793,4.5283833,8.836275
1421715328185.00,-0.9916878,4.439019,8.855585
1421715328204.00,-1.0800041,4.2544527,8.867559
1421715328225.00,-0.9219328,4.2227187,8.938662
1421715328245.00,-0.959355,4.339027,8.805738
1421715328266.00,-0.9539662,4.358337,8.734786
1421715328284.00,-1.0511142,4.454736,8.972192
1421715328306.00,-0.96938413,4.4387197,9.168883
1421715328324.00,-1.1433225,4.4191103,8.964857
1421715328345.00,-1.041085,4.4099793,9.033265
1421715328365.00,-1.088237,4.4809318,9.078771
1421715328386.00,-0.97312635,4.4493475,8.973839
1421715328405.00,-1.0322534,4.538113,9.0406
1421715328425.00,-1.0428814,4.459377,9.078471
1421715328445.00,-1.1091934,4.41926,9.156159
1421715328464.00,-1.0415341,4.4297385,8.93971
1421715328485.00,-1.0936258,4.5288324,8.851244
1421715328504.00,-1.0330019,4.342919,8.878487
1421715328526.00,-0.9039702,4.474196,8.860075
1421715328545.00,-1.0689272,4.360283,8.937764
1421715328565.00,-0.9463321,4.285289,8.8757925
1421715328585.00,-0.93660235,4.3276505,8.814271
1421715328605.00,-0.8904982,4.248615,8.970097
1421715328624.00,-0.99019086,4.311784,9.116043
1421715328645.00,-0.98704743,4.377048,9.015452
1421715328665.00,-0.9339079,4.5879593,9.021739
1421715328684.00,-0.9264235,4.476591,8.966354
1421715328703.00,-1.0985656,4.5994854,8.897347
1421715328725.00,-1.1511062,4.542903,8.944799
1421715328743.00,-1.0282118,4.4932065,9.094338
1421715328763.00,-1.0135423,4.327501,9.074579
1421715328784.00,-1.0157876,4.4230022,8.897647
1421715328804.00,-1.006956,4.4970984,8.664433
1421715328823.00,-0.97207856,4.415967,8.872799
1421715328843.00,-1.0000703,4.4538383,8.962912
1421715328864.00,-0.81385756,4.4397674,8.91067
1421715328885.00,-0.9313632,4.4369235,8.903186
1421715328904.00,-0.96579164,4.492907,9.025032
1421715328923.00,-0.8370593,4.521647,9.182954
1421715328943.00,-0.87133807,4.40968,8.947793
1421715328964.00,-0.9116043,4.3249564,8.999885
1421715328984.00,-1.0166858,4.3897715,8.961115
1421715329005.00,-1.113684,4.6375065,8.982072
1421715329025.00,-1.0452763,4.4970984,8.987909
1421715329043.00,-0.87807405,4.372557,9.035959
1421715329063.00,-0.9840537,4.365372,8.9265375
1421715329083.00,-1.0544074,4.4762917,8.996292
1421715329143.00,-1.0111473,4.4732976,8.989556
1421715329145.00,-1.0705737,4.5560756,9.082663
1421715329145.00,-0.9503737,4.557273,8.904084
1421715329256.00,-0.9104068,4.699178,8.759634
1421715329256.00,-0.83556247,4.620741,8.8774395
1421715329257.00,-0.9000783,4.471801,8.930729
1421715329258.00,-0.9383986,4.475543,9.009614
1421715329259.00,-1.002166,4.3786945,9.05976
1421715329263.00,-1.0481204,4.335584,9.116043
1421715329285.00,-0.9855505,4.46267,9.09344
1421715329380.00,-1.0006691,4.418661,8.981024
1421715329381.00,-0.91849,4.5860133,8.8829775
1421715329383.00,-0.9794133,4.5162582,8.731792
1421715329383.00,-1.0166858,4.5002418,8.761431
1421715329384.00,-0.95366687,4.4758425,8.802745
1421715329406.00,-0.81730044,4.5521836,8.706644
1421715329502.00,-0.99468154,4.8407836,8.830437
1421715329503.00,-1.0030642,4.8150373,8.523275
1421715329503.00,-0.86190766,4.79453,8.465197
1421715329504.00,-0.7048842,4.7166915,8.389304
1421715329505.00,-0.27812165,4.203858,8.024663
1421715329528.00,-0.29578492,4.1496706,7.8751235
1421715329542.00,-0.29608428,3.9516325,7.7790236
1421715329565.00,-0.7111711,4.013454,7.8231816
1421715329585.00,-0.82089293,3.522475,9.780361
1421715329771.00,-0.5080435,3.9652543,9.644894
1421715329774.00,-0.43364823,4.2767563,9.362281
1421715329776.00,-0.30326936,4.1263194,9.016351
1421715329778.00,-0.14879058,4.503984,9.004226
1421715329778.00,-0.030686188,4.1936793,8.840916
1421715329779.00,-0.011975098,4.1011715,9.068442
1421715329780.00,-0.45714936,3.7001555,10.5201235
1421715329782.00,-1.0063573,4.5032353,8.795859
1421715329786.00,-0.3568579,3.52487,8.638836
1421715329787.00,-0.2612068,3.3220417,9.956395
1421715329827.00,-0.9032217,3.9772294,10.869646
1421715329827.00,-0.7030879,4.3569894,10.619966
1421715329860.00,-0.44113266,3.3997302,9.541458
1421715329865.00,-0.21779709,3.3967364,8.518037
1421715329883.00,-0.37287462,4.004922,8.7946615
1421715329903.00,-0.9009764,4.148024,7.906708
1421715329922.00,-0.75562865,3.7534447,9.386082
1421715330479.00,-0.26045838,3.5711238,9.29537
1421715330493.00,-0.52256334,3.6256106,10.29095
1421715330498.00,-1.5112573,3.4757721,9.972562
