time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375129362.00,33,0,40.2,21.1,42.1,16.9,33.6,18.8
1421375129407.00,22.9,17.6,22.2,49.2,42.1,16.9,15,0
1421375129411.00,13,12.3,15.8,27.2,33.4,13.5,24.2,20.4
1421375129457.00,21.3,3.5,0,25.7,45,3.3,30.5,12.5
1421375129479.00,13,26.6,43.5,24.1,55.3,13.5,33.6,20.4
1421375129499.00,16.3,58,6.3,30.3,39.2,0,24.2,14.1
1421375129513.00,22.9,12.3,25.4,21.1,79.5,15.1,28.9,17.2
1421375129556.00,6.5,24.8,25.4,30.3,34.9,13.4,35.1,12.5
1421375129571.00,13,7,20.6,49.2,39.2,20.2,18.1,0
1421375129591.00,17.9,17.6,19,15,27.7,15.1,36.7,15.6
1421375129634.00,14.6,1.7,0,28.8,37.8,8.4,55.9,6.2
1421375129687.00,17.9,26.6,26.9,25.7,37.8,6.7,25.8,68.3
1421375129695.00,13,17.6,23.6,22.6,79.5,37.6,10.5,34.9
1421375129702.00,16.3,21.2,28.5,28.8,79.5,13.4,27.3,20.4
1421375129734.00,43.2,0,43.2,27.2,36.3,15.1,28.9,23.6
1421375129739.00,11.4,17.6,33.4,25.7,55.3,15.1,18.1,3.1
1421375129774.00,24.6,19.4,31.7,3,33.4,15.1,30.5,17.2
1421375129810.00,22.9,14.1,26.9,25.7,46.5,10,27.3,0
1421375129853.00,24.6,26.6,23.6,27.2,40.6,13.4,30.5,70
1421375129862.00,22.9,26.6,10.9,22.6,30.6,0,27.3,20.4
1421375129898.00,22.9,21.2,28.5,25.7,32,11.6,25.8,26.8
1421375129907.00,1.6,28.4,35,27.2,34.9,38.9,22.7,12.5
1421375129933.00,0,24.8,35,10.4,45,37.1,35.1,17.2
1421375129967.00,46.4,28.4,28.5,8.9,29.2,20,33.6,15.6
1421375130001.00,49.7,23,30.1,25.7,39.2,23.4,35.1,12.5
1421375130044.00,56.4,26.6,25.3,27.2,36.3,21.7,27.3,76.9
1421375130052.00,46.4,24.8,10.9,33.4,55.3,44.1,10.5,36.5
1421375130087.00,51.4,12.3,25.3,21.1,40.6,11.6,38.3,17.2
1421375130121.00,31.6,15.8,30.1,19.5,49.4,37.1,13.5,25.2
1421375130161.00,0,24.8,35,25.7,45,37.1,36.7,12.5
1421375130172.00,51.4,21.2,30.1,3,33.4,26.8,30.5,18.8
1421375130207.00,53.1,5.2,4.7,22.6,26.3,30.2,25.8,9.3
1421375130212.00,48.1,28.4,28.5,16.5,37.8,25.1,28.9,12.5
1421375130242.00,39.8,15.8,23.6,19.5,55.3,37.1,24.2,43.1
1421375130278.00,73.5,10.5,20.4,25.7,43.5,9.9,32,17.2
1421375130289.00,33.3,21.2,23.6,24.1,37.8,21.7,27.3,49.7
1421375130332.00,0,14.1,28.5,13.5,39.2,37.1,21.2,17.2
1421375130348.00,51.4,21.2,35,15,40.6,26.8,67.3,12.5
1421375130386.00,49.7,19.4,28.5,24.1,34.9,26.8,30.5,0
1421375130394.00,46.4,14.1,30.1,8.9,42.1,26.8,22.7,73.5
1421375130428.00,48.1,21.2,23.6,27.2,58.3,37.1,24.2,43.1
1421375130468.00,46.4,12.3,23.6,33.4,37.8,0,30.5,17.2
1421375130481.00,31.6,12.3,31.7,19.5,46.5,43.1,25.8,18.8
1421375130521.00,0,14.1,28.5,25.7,45,65.8,32,17.2
1421375130561.00,56.4,7,33.4,3,37.8,46.6,67.3,15.6
1421375130564.00,49.7,15.8,28.5,24.1,52.3,46.6,30.5,0
1421375130609.00,39.8,28.4,30.1,27.2,36.3,44.8,35.1,17.2
1421375130651.00,66.6,19.4,23.6,21.1,39.2,32.9,30.5,17.2
1421375130666.00,46.4,17.6,48.2,24.1,43.5,0,32,10.9
1421375130704.00,25.2,19.4,28.5,25.7,40.6,65.8,24.2,17.2
1421375130708.00,33.3,17.6,35,25.7,42.1,65.8,32,10.9
1421375130717.00,43.1,12.3,30.1,5.9,33.4,41.4,36.7,25.2
1421375130751.00,46.4,5.2,10.9,35,37.8,27.9,33.6,1.5
1421375130792.00,51.4,14.1,31.7,21.1,40.6,44.8,30.5,17.2
1421375130827.00,25.2,15.8,10.9,21.1,40.6,27.9,32,22
1421375130834.00,48.1,10.5,48.2,21.1,46.5,0,28.9,17.2
1421375130887.00,25.2,23,23.6,30.3,36.3,46.6,35.1,49.7
1421375130898.00,38.2,15.8,28.5,39.7,40.6,50,16.6,0
1421375130930.00,49.7,19.4,30.1,4.5,34.9,48.3,24.2,32.7
1421375130967.00,48.1,0,7.8,27.2,40.6,48.3,49.4,13.8
1421375131007.00,43.1,14.1,28.5,11.9,42.1,51.7,24.2,34.3
1421375131013.00,44.7,14.1,15.7,33.4,79.5,51.7,24.2,26.4
1421375131017.00,73.5,14.1,26.9,27.2,37.8,48.3,35.1,27.9
