time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375155673.00,19.9,20.1,22.1,12.3,23.5,25.9,20.8,6.5
1421375155689.00,19.9,20.1,23.9,13.8,23.5,22.6,20.8,11.5
1421375155817.00,29.3,25.2,17,13.8,21.8,24.3,20.8,13.1
1421375155820.00,13.7,5,23.9,13.8,23.5,24.3,27.9,11.5
1421375155827.00,19.9,20.1,23.9,13.8,16.7,25.9,22.6,19.8
1421375155833.00,18.3,18.4,23.9,10.7,23.5,27.6,22.6,11.5
1421375155837.00,18.3,18.4,36.1,15.4,25.2,27.6,22.6,11.5
1421375155847.00,16.8,16.7,43.2,13.8,25.2,29.2,22.6,9.8
1421375155857.00,16.8,18.4,25.6,12.3,25.2,29.2,26.1,11.5
1421375155889.00,26.1,20.1,18.7,13.8,25.2,32.5,22.6,13.1
1421375155896.00,15.3,16.7,25.6,15.4,18.4,32.5,22.6,11.5
1421375155929.00,16.8,16.7,27.4,20.1,25.2,40.9,24.4,0
1421375155996.00,16.8,16.7,20.4,6.1,26.9,22.6,13.8,9.8
1421375156002.00,15.3,16.7,32.6,12.3,28.7,35.9,26.1,14.8
1421375156018.00,24.6,18.4,20.4,7.7,28.7,47.7,24.4,6.5
1421375156066.00,15.3,15,25.6,21.7,32.1,37.6,35.1,14.8
1421375156075.00,26.1,15,18.7,9.2,28.7,39.2,29.7,13.1
1421375156080.00,12.2,20.1,25.6,13.8,25.2,39.2,27.9,13.1
1421375156116.00,19.9,15,23.9,13.8,23.5,44.3,31.5,0
1421375156174.00,13.7,11.6,23.9,12.3,28.7,40.9,31.5,19.6
1421375156185.00,12.2,13.3,30.8,12.3,30.4,40.9,29.7,22.9
1421375156224.00,13.7,0,23.9,7.7,30.4,40.9,36.9,21.3
1421375156243.00,13.7,19.8,25.6,13.8,30.4,49.4,27.9,22.9
1421375156275.00,13.7,18.1,23.9,12.3,30.4,42.6,33.3,22.9
1421375156297.00,13.7,18.1,23.9,12.3,25.2,40.9,31.5,21.3
1421375156312.00,19.9,18.1,25.6,12.3,33.9,46,33.3,22.9
1421375156359.00,13.7,16.5,23.9,12.3,33.9,40.9,40.5,21.3
1421375156376.00,12.2,18.1,30.8,10.7,28.7,37.6,29.7,22.9
1421375156413.00,12.2,16.5,23.9,6.1,28.7,42.6,36.9,22.9
1421375156424.00,13.7,16.5,23.9,12.3,28.7,39.2,31.5,22.9
1421375156453.00,21.5,14.8,20.4,3.1,30.4,39.2,29.7,21.3
1421375156475.00,18.3,13.1,22.1,13.8,15,39.2,29.7,26.3
1421375156522.00,13.7,14.8,22.1,12.3,23.5,42.6,31.5,13
1421375156605.00,12.2,14.8,22.1,12.3,28.7,40.9,26.1,14.7
1421375156636.00,13.7,16.5,0,10.7,26.9,51.1,29.7,28
1421375156754.00,12.2,6.5,23.9,6.1,28.7,42.6,36.9,21.3
1421375156760.00,12.2,14.8,25.6,13.8,25.2,39.2,29.7,21.3
1421375156765.00,12.2,18.1,22.1,12.3,26.9,37.6,29.7,39.8
1421375156769.00,12.2,13.1,23.9,12.3,16.7,37.6,29.7,28
1421375156776.00,15.3,14.8,22.1,12.3,33.9,40.9,31.5,18
1421375156783.00,10.6,13.1,22.1,12.3,26.9,39.2,29.7,14.7
1421375156788.00,18.3,13.1,29.1,12.3,26.9,32.5,20.8,21.3
1421375156797.00,12.2,13.1,22.1,9.2,26.9,30.9,26.1,24.6
1421375156828.00,10.6,14.8,22.1,12.3,26.9,27.6,29.7,21.3
1421375156832.00,19.9,6.5,22.1,10.7,26.9,35.9,27.9,21.3
1421375156874.00,12.2,13.1,22.1,12.3,16.7,35.9,27.9,24.6
1421375156888.00,12.2,14.8,41.4,10.7,26.9,35.9,29.7,14.7
1421375156907.00,12.2,16.5,13.5,4.6,25.2,34.2,27.9,13
1421375156961.00,16.8,16.5,29.1,12.3,26.9,29.2,20.8,21.3
1421375156966.00,10.6,6.5,15.3,10.7,25.2,44.3,27.9,19.6
1421375157008.00,10.6,13.1,20.4,12.3,25.2,35.9,22.6,19.6
1421375157013.00,12.2,18.1,20.4,12.3,25.2,35.9,27.9,18
1421375157035.00,7.6,24.9,22.1,20.1,25.2,29.2,20.8,19.6
1421375157062.00,9.1,13.1,22.1,12.3,25.2,34.2,27.9,14.7
1421375157109.00,10.6,13.1,25.6,17,26.9,37.6,29.7,13
1421375157117.00,13.7,13.1,18.7,12.3,25.2,29.2,20.8,21.3
1421375157168.00,7.6,6.5,22.1,13.8,26.9,25.9,27.9,21.3
1421375157182.00,7.6,8.2,22.1,0,25.2,32.5,19.1,19.6
1421375157221.00,7.6,14.8,22.1,27.6,23.5,44.3,26.1,19.6
1421375157238.00,12.2,11.5,20.4,21.4,10,34.2,26.1,19.6
1421375157289.00,7.6,11.5,20.4,21.4,30.4,34.2,27.9,34.7
1421375157317.00,9.1,11.5,27.4,29.2,25.2,35.9,22.6,19.6
1421375157320.00,10.6,11.5,15.3,21.4,23.5,32.5,24.4,19.6
1421375157473.00,7.6,8.2,15.3,24.5,25.2,37.6,22.6,24.6
1421375157501.00,7.6,8.2,20.4,19.8,10,34.2,20.8,19.6
1421375157509.00,18.3,9.8,20.4,21.4,25.2,34.2,26.1,19.6
1421375157542.00,12.2,14.8,20.4,19.8,23.5,30.9,24.4,19.6
1421375157546.00,9.1,18.1,18.7,21.4,23.5,34.2,26.1,6.5
1421375157553.00,10.6,9.8,22.1,24.5,25.2,32.5,26.1,28
1421375157557.00,10.6,11.5,22.1,19.8,35.6,32.5,26.1,19.6
1421375157560.00,9.1,11.5,18.7,26,25.2,42.6,24.4,19.6
1421375157586.00,6.1,6.5,20.4,21.4,16.7,32.5,20.8,19.6
1421375157593.00,7.6,9.8,23.9,21.4,25.2,32.5,26.1,21.3
1421375157599.00,9.1,8.2,20.4,21.4,28.7,32.5,26.1,16.3
1421375157628.00,9.1,18.1,18.7,16.7,37.3,34.2,27.9,28
1421375157673.00,7.6,6.5,22.1,22.9,25.2,32.5,24.4,18
1421375157690.00,9.1,9.8,15.3,22.9,23.5,37.6,27.9,19.6
1421375157741.00,9.1,8.2,20.4,27.6,25.2,22.6,24.4,18
1421375157773.00,9.1,8.2,20.4,13.6,16.7,34.2,20.8,21.3
1421375157811.00,7.6,9.8,22.1,21.4,23.5,34.2,26.1,21.3
1421375157825.00,9.1,8.2,20.4,21.4,28.7,32.5,26.1,19.6
1421375157835.00,9.1,9.8,29.1,22.9,23.5,32.5,24.4,9.7
1421375157844.00,9.1,9.8,18.7,21.4,23.5,32.5,42.3,18
1421375157894.00,9.1,11.5,22.1,30.7,21.8,34.2,27.9,19.6
1421375157916.00,9.1,9.8,23.9,26,23.5,40.9,26.1,19.6
1421375157951.00,7.6,9.8,20.4,15.2,23.5,32.5,24.4,19.6
1421375157959.00,18.3,6.5,20.4,16.7,18.4,32.5,26.1,0
1421375158001.00,7.6,3.3,20.4,21.4,28.7,30.9,24.4,26
1421375158021.00,10.6,8.2,29.1,22.9,23.5,32.5,26.1,19.4
1421375158088.00,3,0,20.4,21.4,25.2,30.9,24.4,34.4
1421375158106.00,7.6,9.8,6.7,21.4,23.5,37.6,29.7,31
1421375158115.00,9.1,8.2,13.5,24.5,23.5,30.9,26.1,26
1421375158174.00,6.1,6.5,20.4,21.4,23.5,19.3,22.6,26
1421375158178.00,18.3,6.5,20.4,16.7,18.4,32.5,27.9,26
1421375158194.00,9.1,6.5,20.4,21.4,26.9,30.9,24.4,27.7
1421375158204.00,9.1,8.2,17,21.4,21.8,30.9,31.5,24.4
1421375158237.00,9.1,8.2,18.7,18.3,23.5,32.5,27.9,26
1421375158272.00,9.1,19.8,29.1,15.2,25.2,30.9,24.4,26
1421375158308.00,18.3,6.5,20.4,19.8,23.5,24.3,26.1,26
1421375158314.00,7.6,9.8,20.4,19.8,21.8,24.3,24.4,29.4
1421375158346.00,0,9.8,20.4,21.4,21.8,30.9,15.6,19.4
1421375158391.00,4.5,6.5,22.1,32.3,25.2,32.5,24.4,26
1421375158426.00,7.6,11.5,18.7,22.9,25.2,29.2,24.4,16.2
1421375158430.00,6.1,9.8,20.4,21.4,21.8,30.9,22.6,31
1421375158474.00,9.1,9.8,13.5,21.4,21.8,35.9,29.7,32.7
1421375158481.00,10.6,4.9,6.7,19.8,23.5,34.2,24.4,37.8
1421375158513.00,7.6,9.8,18.7,13.6,23.5,24.3,33.3,29.4
1421375158547.00,16.8,8.2,18.7,15.2,16.7,32.5,13.8,19.4
1421375158567.00,7.6,4.9,20.4,16.7,21.8,37.6,26.1,27.7
1421375158590.00,9.1,1.6,17,19.8,25.2,30.9,27.9,26
1421375158630.00,7.6,8.2,20.4,21.4,39.1,35.9,24.4,31
1421375158664.00,10.6,8.2,13.5,19.8,21.8,34.2,29.7,26
1421375158672.00,0,6.5,13.5,19.8,21.8,39.2,24.4,37.8
1421375158707.00,10.6,8.2,17,21.4,21.8,25.9,27.9,27.7
1421375158712.00,10.6,9.8,23.9,15.2,16.7,30.9,13.8,17.8
1421375158750.00,10.6,4.9,20.4,16.7,21.8,34.2,24.4,26
1421375158785.00,10.6,8.2,18.7,19.8,18.4,30.9,24.4,31
1421375158793.00,10.6,8.2,18.7,21.4,21.8,30.9,29.7,27.7
1421375158828.00,10.6,14.8,18.7,15.2,16.7,30.9,24.4,27.7
1421375158863.00,10.6,6.5,23.9,21.4,21.8,39.2,22.6,34.4
1421375158903.00,13.6,14.8,20.4,22.9,25.2,25.9,29.7,26
1421375158938.00,7.5,6.5,27.4,19.8,21.8,30.9,24.4,27.7
1421375158946.00,0,4.9,17,12.1,23.5,32.5,24.4,26
1421375158987.00,9.1,6.5,17,19.8,18.4,29.2,24.4,31
1421375159022.00,10.6,6.5,18.7,21.4,21.8,30.9,42.3,22.7
1421375159031.00,10.6,13.1,15.3,15.2,10,30.9,24.4,27.7
1421375159038.00,7.5,3.3,22.1,19.8,23.5,24.3,24.4,26
1421375159064.00,9.1,4.9,17,10.6,23.5,24.3,27.9,26
1421375159113.00,9.1,4.9,27.4,19.8,21.8,30.9,15.6,22.7
1421375159118.00,0,4.9,17,24.5,20.1,32.5,22.6,26
1421375159154.00,10.6,6.5,17,18.3,20.1,30.9,29.7,19.4
1421375159191.00,15.2,9.8,18.7,19.8,21.8,32.5,26.1,26
1421375159226.00,10.6,8.2,13.5,19.8,21.8,32.5,26.1,27.7
1421375159262.00,7.5,8.2,22.1,19.8,23.5,42.6,22.6,34.4
1421375159266.00,13.6,13.1,17,21.4,21.8,29.2,27.9,27.7
1421375159297.00,7.5,11.5,17,6,20.1,27.6,22.6,27.7
1421375159334.00,3,9.8,18.7,27.6,20.1,32.5,22.6,27.7
1421375159372.00,10.6,8.2,18.7,22.9,16.7,32.5,29.7,19.4
1421375159376.00,13.6,13.1,20.4,21.4,32.1,30.9,22.6,44.5
1421375159411.00,10.6,11.5,20.4,16.7,26.9,35.9,27.9,27.7
1421375159460.00,10.6,28.2,22.1,21.4,28.7,24.3,27.9,27.7
1421375159469.00,9.1,9.8,22.1,21.4,26.9,35.9,31.5,27.7
1421375159476.00,10.6,19.8,22.1,21.4,23.5,32.5,27.9,24.4
1421375159516.00,0,16.5,22.1,9.1,25.2,25.9,22.6,27.7
1421375159551.00,12.1,9.8,18.7,22.9,10,24.3,15.6,19.4
1421375159555.00,15.1,8.2,17,22.9,16.7,22.6,17.3,27.7
1421375159590.00,12.1,18.1,15.3,21.4,8.3,21,17.3,26
1421375159632.00,12.1,8.2,17,22.9,16.7,30.9,15.6,34.4
1421375159674.00,13.6,9.8,13.5,21.4,10,16.1,17.3,26
1421375159681.00,24.4,9.8,15.3,9.1,8.3,12.8,15.6,27.7
1421375159713.00,4.5,9.8,11.8,32.3,6.6,12.8,10.3,19.4
1421375159722.00,13.6,8.2,11.8,1.5,3.3,14.4,13.8,31
1421375159762.00,15.1,8.2,10.1,24.5,6.6,12.8,13.8,26
1421375159797.00,12.1,8.2,13.5,22.9,5,11.2,12.1,44.5
1421375159832.00,12.1,6.5,20.4,22.9,10,21,5.1,27.7
1421375159846.00,10.6,6.5,10.1,21.4,3.3,11.2,13.8,24.4
1421375159870.00,16.7,6.5,15.3,21.4,3.3,9.6,12.1,26
1421375159905.00,10.6,14.8,10.1,32.3,1.7,9.6,6.9,21.1
1421375159941.00,12.1,21.5,8.4,21.4,0,9.6,8.6,22.7
1421375159976.00,43.3,88.5,11.8,29.2,6.6,8,12.1,24.4
1421375159983.00,82.9,138.2,22.1,22.9,18.3,9.6,10.3,26
1421375159990.00,91.4,152.3,17,22.9,26.8,9.6,15.6,26
1421375160021.00,108.8,144.2,22.1,22.9,35.4,25.9,22.6,27.7
1421375160090.00,137.6,162.4,36.1,22.9,40.6,27.6,26.1,26
1421375160096.00,137.6,179,30.8,26,44.1,39.2,24.4,21.1
1421375160104.00,139.4,164.5,39.7,27.6,40.6,39.2,29.7,24.4
1421375160139.00,139.4,168.6,37.9,29.2,42.4,37.6,31.5,21.1
1421375160176.00,137.6,168.6,50.4,27.6,54.7,44.3,33.3,41.1
1421375160192.00,132.1,158.3,68.7,32.3,67.3,54.6,29.7,27.7
1421375160230.00,133.9,158.3,63.1,32.3,56.5,46,35.1,27.7
1421375160264.00,117.7,156.3,55.8,35.5,67.3,52.9,36.9,29.4
1421375160270.00,126.6,156.3,57.6,26,63.7,49.4,31.5,27.7
1421375160310.00,115.9,148.2,57.6,22.9,65.5,51.1,29.7,26
1421375160321.00,121.2,138.2,57.6,30.7,45.9,51.1,33.3,21.1
1421375160347.00,117.7,138.2,54,33.9,72.7,51.1,31.5,26
1421375160382.00,114.1,142.2,61.3,33.9,80.1,54.6,31.5,19.4
1421375160419.00,108.8,136.3,70.5,33.9,76.4,61.5,42.3,29.4
1421375160454.00,115.9,124.5,65,38.6,78.2,61.5,44.1,31
1421375160462.00,94.8,124.5,61.3,33.9,81.9,77.3,62.6,31
1421375160496.00,84.6,109.1,65,41.8,83.8,86.3,73.9,36.1
1421375160519.00,74.4,92.2,57.6,41.8,72.7,108.3,102.9,48
1421375160556.00,62.8,81.1,55.8,45,104.5,127.1,129.1,79.5
1421375160592.00,62.8,70.2,61.3,38.6,108.3,148.4,149.8,95.8
1421375160595.00,51.4,59.5,63.1,35.5,104.5,170.3,156.1,125.8
1421375160633.00,59.5,48.9,72.4,32.3,104.5,168.3,151.9,133.5
1421375160637.00,46.5,52.4,59.5,26,102.6,164.3,143.5,133.5
1421375160672.00,48.1,50.7,55.8,24.5,98.8,162.3,125,131.6
1421375160709.00,41.7,47.2,50.4,32.3,85.6,144.5,127,118.2
1421375160743.00,44.9,55.9,45,32.3,83.8,127.1,118.9,90.4
1421375160795.00,41.7,42,36.1,30.7,76.4,100.9,95.1,70.6
1421375160802.00,41.7,38.5,39.7,21.4,61.9,80.9,87.3,72.4
1421375160834.00,49.8,40.2,29.1,29.2,44.1,73.8,66.3,75.9
1421375160870.00,40.1,33.4,25.6,27.6,40.6,59.8,60.7,67.1
1421375160878.00,41.7,35.1,22.1,30.7,28.5,54.6,60.7,67.1
1421375160882.00,37,38.5,0,35.5,30.2,51.1,53.3,63.6
1421375160913.00,30.7,42,22.1,29.2,28.5,58,53.3,60.1
1421375160949.00,38.5,36.8,29.1,35.5,20,39.2,49.6,61.8
1421375160986.00,48.1,33.4,18.7,35.5,26.8,44.3,44.1,65.3
1421375161023.00,37,42,25.6,27.6,26.8,44.3,45.9,65.3
1421375161034.00,37,33.4,17,33.9,23.4,40.9,45.9,58.3
1421375161071.00,35.4,35.1,17,29.2,15,40.9,47.8,58.3
1421375161078.00,37,33.4,0,35.5,21.7,37.6,42.3,58.3
1421375161110.00,29.1,38.5,25.4,27.6,21.7,39.2,42.3,53.1
1421375161144.00,35.4,33.4,30.5,29.2,13.3,29.2,40.5,56.6
1421375161179.00,37,33.4,32.3,27.6,20,37.6,40.5,61.8
1421375161183.00,37,31.6,23.6,27.6,18.3,35.9,35.1,61.8
1421375161218.00,35.4,31.6,23.6,33.9,18.3,34.2,36.9,56.6
1421375161259.00,35.4,23.2,20.2,29.2,1.6,34.2,36.9,68.8
1421375161294.00,24.4,33.4,3.3,24.5,16.6,25.9,36.9,54.8
1421375161302.00,29.1,38.5,27.1,27.6,18.3,32.5,35.1,54.8
1421375161337.00,49.8,45.4,34,26,13.3,22.6,36.9,53.1
1421375161379.00,101.8,120.6,28.8,30.7,26.8,34.2,29.7,53.1
1421375161383.00,161.8,195.9,46.3,29.2,51.2,39.2,33.3,60.1
1421375161417.00,158,195.9,48.1,33.9,67.3,54.6,42.3,53.1
1421375161459.00,144.9,168.6,58.9,30.7,98.8,70.3,55.1,54.8
1421375161467.00,135.7,164.5,66.1,32.3,104.5,82.7,58.8,61.8
1421375161497.00,123,160.4,75.3,35.5,114.1,97.2,68.2,58.3
1421375161544.00,121.2,150.2,79,33.9,121.9,104.6,72,56.6
1421375161579.00,115.9,144.2,80.9,45,125.8,113.9,93.1,58.3
1421375161583.00,98.3,124.5,80.9,38.6,127.8,117.6,79.6,67.1
1421375161619.00,81.2,95.9,79,38.6,129.7,121.4,87.3,63.6
1421375161628.00,67.8,75.6,77.2,38.6,116,129,93.1,65.3
