time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631094804.00,48.1,57,53.2,41.4,47.1,76.9,68,0
1421631094809.00,49.7,57,59.6,55.4,51.4,0,36.9,35.5
1421631094813.00,51.4,51.7,56.4,50.7,49.9,49.7,46,18.3
1421631094817.00,46.4,80.1,66.1,35.4,52.8,44.7,43,59.7
1421631094871.00,49.7,9.7,51.7,97.3,73.5,15.6,49.1,32.3
1421631094944.00,46.4,57,113,47.6,47.1,44.7,23.3,32.3
1421631094947.00,49.7,57,59.6,55.4,52.8,25.2,30.8,32.3
1421631094952.00,56.4,53.5,85.8,52.2,48.5,44.7,46,30.7
1421631094955.00,44.7,80.1,66.1,30.8,52.8,44.7,43,41.9
1421631095013.00,49.7,0,53.2,71.2,78,12.5,53.8,32.3
1421631095082.00,48.1,62.2,54.8,23.3,41.3,46.4,46,24.5
1421631095087.00,49.7,55.2,54.8,50.7,49.9,25.2,30.8,32.3
1421631095090.00,61.5,26.2,61.2,52.2,49.9,59.8,43,32.3
1421631095094.00,44.7,80.1,80.8,23.3,57.2,44.7,43,48.3
1421631095099.00,48.1,0,51.7,58.5,66.1,25.2,64.8,32.3
1421631095151.00,48.1,57,54.8,23.3,42.8,46.4,27.8,30.7
1421631095291.00,49.7,55.2,54.8,58.5,54.3,44.7,13,30.7
1421631095301.00,70,32.9,59.6,52.2,49.9,44.7,44.5,30.7
1421631095306.00,46.4,80.1,82.4,23.3,60.1,44.7,43,32.3
1421631095310.00,49.7,26.2,45.4,52.2,42.8,38.2,80.9,32.3
1421631095313.00,48.1,62.2,58,47.6,24.5,44.7,35.4,35.5
1421631095431.00,49.7,55.2,54.8,52.2,51.4,44.7,14.5,29.2
1421631095437.00,73.5,26.2,64.4,52.2,49.9,44.7,43,30.7
1421631095441.00,43.1,80.1,72.6,47.6,70.5,44.7,43,54.8
1421631095444.00,49.7,53.5,37.6,52.2,28.6,44.7,71.2,32.3
1421631095448.00,48.1,65.8,59.6,52.2,21.7,41.4,60.1,35.5
1421631095453.00,54.7,57,54.8,64.8,48.5,44.7,23.3,29.2
1421631095501.00,63.2,32.9,72.6,52.2,48.5,73.5,46,33.9
1421631095545.00,38.2,58.7,46.9,47.6,84.1,43.1,43,54.8
1421631095548.00,48.1,39.7,36,50.7,28.6,44.7,71.2,32.3
1421631095552.00,46.4,57,54.8,50.7,21.7,41.4,72.8,35.5
1421631095556.00,63.2,55.2,54.8,77.6,49.9,44.7,0,30.7
1421631095585.00,36.5,53.5,92.5,52.2,48.5,46.4,46,35.5
1421631095621.00,26.8,55.2,37.6,53.8,78,44.7,43,35.5
1421631095625.00,48.1,53.5,36,49.1,55.8,48.1,46,32.3
1421631095629.00,46.4,72.9,53.2,52.2,21.7,41.4,84.1,41.9
1421631095632.00,76.9,55.2,54.8,77.6,48.5,44.7,0,30.7
1421631095647.00,92.7,65.8,23.8,58.5,49.9,44.7,55.6,30.7
1421631095684.00,15.6,55.2,113,71.2,51.4,25.2,60.2,32.3
1421631095721.00,44.7,57,36,49.1,78,70,49.5,68
1421631095746.00,46.4,138.5,79.1,52.2,44.2,41.4,60.2,21.4
1421631095782.00,18.8,60.5,54.8,52.2,61.6,44.7,0,24.5
1421631095819.00,98.1,72.9,36,64.8,49.9,44.7,90.5,33.9
1421631095843.00,25.2,55.2,85.8,77.6,44.2,76.9,65.5,30.7
1421631095847.00,46.4,55.2,36,47.6,66.1,49.7,63.9,61.4
1421631095865.00,43.1,57,54.8,97.3,44.2,41.4,68.5,19.8
1421631095892.00,48.1,36.3,37.6,71.2,44.2,46.4,38.5,30.7
1421631095918.00,76.9,65.8,56.4,23.3,54.3,44.7,65.5,32.3
1421631095956.00,25.2,53.5,79.1,71.2,44.2,76.9,65.5,30.7
1421631095978.00,49.7,58.7,0,49.1,90.2,73.5,34.1,38.7
1421631096018.00,36.5,80.1,53.2,52.2,31.4,43.1,67,35.5
1421631096072.00,48.1,32.9,59.6,52.2,49.9,43.1,34.1,24.5
1421631096079.00,49.7,51.7,54.8,47.6,21.7,43.1,119.8,41.9
1421631096085.00,38.2,53.5,59.6,41.4,49.9,44.7,57.8,32.3
1421631096132.00,73.5,57,0,49.1,49.9,28.4,68.5,21.4
1421631096140.00,46.4,55.2,54.8,52.2,13.5,38.2,65.5,35.5
1421631096215.00,38.2,80.1,54.8,50.7,49.9,43.1,45.8,13.7
1421631096221.00,49.7,65.8,54.8,71.2,49.9,44.7,65.5,32.3
1421631096241.00,31.6,53.5,85.8,82.5,21.7,53.1,65.5,30.7
1421631096275.00,46.4,55.2,23.8,47.6,66.1,63.2,45.8,49.9
1421631096312.00,46.4,55.2,54.8,52.2,21.7,31.6,65.5,66.3
