time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421109340157.00,80.3,56.4,20.4,57.8,33.4,55.9,68.5,43
1421109340188.00,25.7,49.1,36.5,56.3,34.9,74,60.9,46
1421109340224.00,50.7,52.7,9.3,56.3,34.9,32,60.9,36.9
1421109340232.00,52.4,52.7,33.3,60.9,10.9,44.6,59.4,33.8
1421109340284.00,52.4,101.9,0,68.5,34.9,54.3,45.8,29.3
1421109340296.00,52.4,52.7,12.5,45.8,10.9,54.3,59.4,32.3
1421109340320.00,44,50.9,76.9,56.3,33.4,60.8,60.9,71.2
1421109340358.00,64.5,47.3,26.8,54.8,34.9,36.7,56.3,46
1421109340395.00,19.2,60.1,12.5,59.4,0,46.2,59.4,60.1
1421109340434.00,52.4,47.3,0,57.8,10.9,60.8,45.8,27.8
1421109340438.00,54.1,40.1,31.6,45.8,67.3,52.7,57.8,47.6
1421109340443.00,32.3,50.9,30,35.5,33.4,54.3,60.9,46
1421109340464.00,78.5,49.1,0,47.3,34.9,75.6,65.5,23.3
1421109340493.00,52.4,52.7,26.8,56.3,33.4,24.2,57.8,97.3
1421109340533.00,54.1,75,28.4,56.3,33.4,59.1,65.5,23.3
1421109340572.00,78.5,56.4,28.4,56.3,36.3,74,60.9,46
1421109340597.00,19.2,49.1,28.4,45.8,34.9,54.3,56.3,44.5
1421109340605.00,52.4,52.7,0,39.9,34.9,6,59.4,46
1421109340638.00,52.4,52.7,26.8,68.5,37.8,24.2,56.3,84.1
1421109340671.00,54.1,60.1,28.4,56.3,34.9,60.8,60.9,11.6
1421109340706.00,54.1,47.3,28.4,56.3,33.4,54.3,140.1,71.2
1421109340746.00,19.2,47.3,28.4,70.1,39.2,30.5,62.4,47.6
1421109340753.00,52.4,50.9,25.2,25.4,33.4,101.2,87.3,23.3
1421109340804.00,52.4,52.7,28.4,68.5,37.8,24.2,57.8,92.3
1421109340815.00,52.4,52.7,26.8,56.3,34.9,55.9,119.8,23.3
1421109340819.00,52.4,61.9,28.4,56.3,29.2,49.4,119.8,46
1421109340857.00,45.6,32.9,26.8,93.7,33.4,52.7,44.4,18.9
1421109340879.00,52.4,47.3,26.8,25.4,32,101.2,57.8,46
1421109340924.00,50.7,52.7,26.8,70.1,33.4,36.7,56.3,71.2
1421109340935.00,52.4,50.9,26.8,53.3,79.5,74,60.9,38.4
1421109340963.00,52.4,38.3,25.2,87.3,34.9,52.7,59.4,50.7
1421109341001.00,45.6,18.9,26.8,106.6,33.4,54.3,35.5,11.6
1421109341028.00,116.7,86.4,28.4,45.8,32,74,54.8,46
1421109341054.00,54.1,50.9,28.4,56.3,33.4,43,57.8,46
1421109341079.00,50.7,52.7,28.4,47.3,34.9,54.3,68.5,38.4
1421109341117.00,52.4,105.8,36.5,56.3,5.4,59.1,59.4,46
1421109341133.00,50.7,47.3,23.6,93.7,55.3,49.4,93.7,44.5
1421109341140.00,50.7,75,25.2,11.1,33.4,54.3,44.4,46
1421109341177.00,55.8,50.9,28.4,56.3,33.4,24.2,65.5,46
1421109341200.00,52.4,75,28.4,56.3,34.9,54.3,57.8,11.6
1421109341237.00,49,105.8,26.8,56.3,10.9,24.2,59.4,29.3
1421109341261.00,54.1,18.9,25.2,68.5,32,54.3,68.5,47.6
1421109341296.00,92.8,60.1,28.4,48.8,33.4,54.3,42.9,46
1421109341325.00,38.9,52.7,26.8,57.8,34.9,24.2,53.3,47.6
1421109341349.00,49,50.9,6.2,22.5,34.9,52.7,59.4,29.3
1421109341381.00,49,75,25.2,54.8,22.1,24.2,59.4,46
