time_millisec,ax,ay,az
1421714576818.00,1.3573773,-8.690778,-1.0193802
1421714576819.00,1.0535092,-7.84324,-0.69635195
1421714576820.00,0.38410127,-8.345296,-0.5400769
1421714576821.00,0.31763947,-8.923244,-0.11032059
1421714576832.00,0.64126647,-9.611064,-1.49075
1421714576852.00,0.38814285,-9.669442,-0.61626846
1421714576872.00,-0.30955628,-9.015602,-0.29413834
1421714576893.00,0.20148101,-9.283994,-0.06197113
1421714576915.00,0.7114705,-9.251212,-0.44277924
1421714576938.00,1.6202307,-10.838511,-2.5777895
1421714576953.00,1.400787,-11.241773,-2.767445
1421714576972.00,1.6360977,-11.93079,-3.971092
1421714576992.00,2.5731492,-16.147371,-6.994505
1421714577012.00,0.8782237,-19.107317,-7.42486
1421714577032.00,-2.184707,-18.34555,-3.421435
1421714577052.00,-3.7531452,-12.725487,-1.4130615
1421714577072.00,-2.8894415,-8.7207155,-0.77613604
1421714577093.00,-1.961072,-7.6062827,-2.105821
1421714577151.00,-2.115401,-8.664283,-4.542903
1421714577152.00,-2.5598269,-9.082513,-3.7083883
1421714577153.00,-2.8407927,-7.5601788,-2.6488917
1421714577172.00,-2.0698957,-6.502029,-1.5867004
1421714577192.00,-1.5522721,-5.2265315,-0.6141728
1421714577212.00,-2.0755837,-4.1656876,-0.42122406
1421714577238.00,-2.9292586,-3.3789234,-0.45550278
1421714577253.00,-2.9243188,-3.012785,0.024998017
1421714577278.00,-2.753524,-3.002157,-0.09101074
1421714577293.00,-2.286645,-3.8386176,-0.5695656
1421714577312.00,-1.5751745,-5.4717216,-0.6752458
1421714577332.00,-0.13771363,-7.3506145,-0.21914428
1421714577352.00,1.3840219,-11.095527,-2.3942711
1421714577372.00,2.9428802,-12.826676,-3.8871167
1421714577393.00,3.5371444,-12.544963,-4.359235
1421714577459.00,3.816314,-11.129207,-5.399122
1421714577460.00,2.1773722,-10.639276,-6.048173
1421714577461.00,0.5379813,-10.812316,-4.59724
1421714577472.00,-0.5053491,-10.364147,-3.3602123
1421714577494.00,-0.86834425,-9.566756,-3.4883459
1421714577512.00,-0.21450394,-9.303603,-3.5404377
1421714577532.00,-0.025147704,-9.145831,-2.754572
1421714577552.00,-0.65234345,-9.191037,-1.7118402
1421714577572.00,-1.355132,-9.095835,-1.5432907
1421714577592.00,-1.4494358,-9.005722,-3.2480955
1421714577613.00,-0.7960446,-9.126072,-4.4152184
1421714577633.00,-0.27422974,-10.447674,-3.2174094
1421714577652.00,-0.9638457,-11.787538,-2.5864713
1421714577674.00,-1.906735,-12.080928,-0.45954436
1421714577696.00,-1.8464104,-11.455379,0.5502557
1421714577713.00,-0.80592406,-12.010425,-0.63557833
1421714577732.00,-1.088237,-17.61028,-3.1488519
1421714577796.00,1.2252022,-15.852185,-3.2034883
1421714577797.00,0.22483246,-9.797127,2.1436923
1421714577798.00,-1.1808944,-8.314909,4.398453
1421714577812.00,-1.0303074,-8.666228,4.4634185
1421714577832.00,-0.82972455,-10.259515,2.6310787
1421714577853.00,0.5867798,-11.568394,-0.6316864
1421714577872.00,1.357527,-10.867401,-2.3619382
1421714577892.00,0.009131012,-9.661808,-0.357307
1421714577938.00,-0.76640624,-8.440349,0.5321434
1421714577945.00,-0.25312364,-8.21851,-0.25731492
1421714577967.00,0.5903723,-9.169632,-0.9574091
1421714577978.00,0.72613996,-9.670939,-1.7395326
1421714577992.00,0.20986359,-9.30974,-2.3302042
1421714578013.00,0.23740631,-8.726403,-3.0374835
1421714578032.00,1.0246193,-8.54064,-3.2100747
1421714578052.00,1.0746154,-8.443941,-2.8327093
1421714578072.00,0.8316705,-8.0420265,-1.9790345
1421714578137.00,0.3956273,-7.922575,-2.588567
1421714578138.00,0.68946624,-7.6977425,-3.7220101
1421714578139.00,0.7890093,-7.4577913,-2.9183314
1421714578152.00,0.9698332,-7.39133,-2.0907023
1421714578172.00,-0.051343232,-7.7630067,-0.14968872
1421714578192.00,-1.0891352,-7.5308394,0.9262738
1421714578212.00,-1.9478993,-6.686595,-0.09939331
1421714578233.00,-1.5079641,-7.104526,-0.8509804
1421714578252.00,-0.15642472,-9.152417,-1.685046
1421714578273.00,1.4383589,-11.153905,-2.0513341
1421714578293.00,0.7792795,-9.931248,-0.5797444
1421714578312.00,0.71221894,-9.355395,-0.8879535
1421714578332.00,1.5982264,-9.655222,-0.44816804
1421714578352.00,1.1389815,-8.918604,-0.15597564
1421714578372.00,1.4762301,-10.838961,-1.7630337
1421714578392.00,2.1448896,-13.474978,-5.0189133
1421714578413.00,2.592908,-15.335609,-6.2427683
1421714578479.00,2.4722588,-18.545834,-6.1680737
1421714578480.00,-0.6297405,-18.958525,-4.474196
1421714578482.00,-3.84221,-15.103292,-1.047821
1421714578493.00,-4.8481183,-9.967772,-0.29773086
1421714578512.00,-3.2918046,-7.013964,-2.0752845
1421714578532.00,-1.5682887,-9.861793,-5.9760227
1421714578552.00,-0.637674,-12.623549,-4.8888335
1421714578576.00,-1.9549347,-10.1438055,-2.3104453
1421714578599.00,-2.5532405,-7.8409944,-1.2094848
1421714578612.00,-2.3152354,-6.2104354,-1.0150392
1421714578633.00,-2.3893313,-4.557722,-1.7438736
1421714578652.00,-2.838098,-3.812422,-1.9556831
1421714578672.00,-2.8897407,-3.907175,-1.4620098
1421714578693.00,-2.4768991,-4.280798,-1.0120454
1421714578712.00,-2.354903,-4.465813,-0.80846876
1421714578785.00,-2.6204507,-4.7883925,-0.6825806
1421714578789.00,-2.2944288,-4.1237745,-0.03397934
1421714578790.00,-0.9172925,-4.203858,0.30087432
1421714578807.00,1.4157559,-7.3708224,1.1937675
1421714578812.00,3.4919386,-10.279573,-0.25297394
1421714578834.00,4.273014,-13.095368,-3.8589752
1421714578852.00,4.6271777,-13.746664,-4.323459
1421714578872.00,5.521568,-11.050321,-5.1139655
1421714578895.00,4.3502536,-10.557695,-4.9903226
1421714578912.00,1.5645465,-10.424771,-3.5932777
1421714578932.00,-0.30207184,-10.148296,-2.8663893
1421714578952.00,-2.6566753,-9.517209,-4.007616
1421714578972.00,-3.782634,-8.824899,-3.5405874
1421714578992.00,-3.619623,-7.86255,-1.4738351
1421714579012.00,-2.7937903,-7.013216,-1.8125807
1421714579032.00,-1.6405884,-8.220455,-4.524791
1421714579105.00,0.121397555,-10.319241,-4.027375
1421714579106.00,-0.25132737,-11.960129,2.5565336
1421714579107.00,-2.2664368,-11.926,1.8109342
1421714579116.00,-1.853296,-13.5538645,-1.0600955
1421714579132.00,0.8690927,-18.09632,-4.1477246
1421714579153.00,3.9109173,-19.16854,-9.076974
1421714579172.00,-0.93106383,-12.75303,2.0712428
1421714579192.00,-3.418591,-8.46804,5.571414
1421714579212.00,-2.2679338,-9.224867,5.0326843
1421714579234.00,-1.7000148,-10.748848,2.642455
1421714579252.00,-0.3195854,-11.588302,0.17483643
1421714579272.00,2.6214986,-11.393108,-2.362986
1421714579292.00,1.6732205,-9.820329,-0.57675064
1421714579312.00,-0.19818787,-7.7722874,0.96160036
1421714579332.00,-0.16301101,-7.1009336,0.6024971
1421714579394.00,0.15867004,-8.503367,-0.39428008
1421714579395.00,0.8707393,-9.615555,-2.3194268
1421714579397.00,1.22146,-9.015003,-3.6833904
1421714579412.00,0.6197113,-8.602611,-2.4310944
1421714579432.00,1.0259665,-8.6909275,-1.9513421
1421714579452.00,1.3199551,-7.9152403,-2.286046
1421714579472.00,0.7623646,-7.8260255,-2.0055294
1421714579494.00,1.0346484,-8.202792,-3.0395792
1421714579513.00,1.2223581,-8.582703,-2.9579988
1421714579541.00,0.5014572,-8.181537,-0.5480104
1421714579553.00,-0.67898804,-7.12668,-0.28755203
1421714579572.00,0.2865042,-7.22772,-1.2702584
1421714579592.00,0.6421646,-8.321345,-0.5911208
1421714579612.00,1.1924204,-8.981922,-1.3576767
1421714579632.00,1.3001962,-8.806188,-0.14624588
1421714579652.00,0.35521135,-8.450078,-0.53274214
1421714579673.00,-0.048948213,-9.361532,0.14415024
1421714579693.00,0.7294331,-9.767039,-0.7734416
1421714579749.00,1.002166,-9.457932,-1.1274555
1421714579752.00,0.28470793,-9.243428,-0.5264552
1421714579753.00,1.0184821,-9.905801,-1.1337423
1421714579772.00,2.4254065,-10.613529,-1.8348843
1421714579792.00,2.529889,-10.777288,-3.1805859
1421714579812.00,2.924768,-13.485456,-5.531597
1421714579834.00,2.1068687,-16.9265,-5.2111135
1421714579857.00,-1.3814772,-18.880836,-5.1157618
1421714579873.00,-4.8829956,-16.41262,-2.2327569
1421714579892.00,-5.7598724,-11.872261,-0.938698
1421714579912.00,-3.712879,-9.438772,-1.4534775
1421714579932.00,-0.40550673,-10.678943,-3.7106338
1421714579952.00,-0.09370514,-11.323353,-4.02513
1421714579972.00,-1.8603314,-9.59849,-2.6161098
1421714579994.00,-2.8806098,-7.553143,-1.9962487
1421714580014.00,-1.9896625,-6.622379,-1.4988332
1421714580034.00,-1.6747174,-5.5980587,-1.5631993
1421714580052.00,-2.17842,-4.521348,-1.5620018
1421714580075.00,-2.5593777,-4.619394,-1.4467415
1421714580154.00,-2.5903633,-4.4962,-1.4415023
1421714580155.00,-2.5682094,-4.051625,-1.3448035
1421714580156.00,-2.5906627,-4.2328978,-0.85906357
1421714580157.00,-2.1633015,-4.9793954,-0.43289977
1421714580172.00,-1.6015196,-6.2516,-0.88091815
1421714580194.00,-0.22333556,-7.9882884,-1.1768527
1421714580218.00,1.9583775,-9.855206,-2.2141955
1421714580232.00,4.016747,-10.657238,-2.6893075
1421714580252.00,3.846102,-10.139316,-1.4218931
1421714580272.00,3.0499077,-9.837543,-1.2701088
1421714580292.00,2.312541,-9.365574,-2.6575735
1421714580312.00,0.9621991,-9.711505,-3.1554382
1421714580334.00,-0.4445755,-10.600656,-4.0505767
1421714580444.00,-1.5184424,-10.433154,-5.4973183
1421714580446.00,-1.0915302,-10.456356,-4.4156675
1421714580446.00,-0.25821304,-10.390642,-3.2331266
1421714580447.00,-0.101638645,-9.670191,-3.345992
1421714580451.00,-0.6688092,-8.792267,-2.9870384
1421714580452.00,-1.3317806,-8.22315,-1.7262104
1421714580472.00,-1.9811302,-8.384066,-1.4446459
1421714580492.00,-1.049318,-10.042915,-1.7387842
1421714580512.00,1.3519886,-11.806548,-1.5410454
1421714580533.00,2.0013382,-12.616814,-1.2521461
1421714580554.00,0.7887099,-13.106296,-0.17827927
1421714580573.00,-0.29159364,-16.384777,-1.9640657
1421714580592.00,1.6046631,-17.830172,-7.9227247
1421714580612.00,-1.3765374,-10.844798,3.0162277
1421714580632.00,-2.3221211,-8.666528,5.4693265
1421714580652.00,-1.4444962,-10.315798,5.0783396
1421714580774.00,-1.0801538,-11.983031,2.6864634
1421714580775.00,0.36703673,-12.1664,-0.71251833
1421714580776.00,2.0983365,-11.116184,-2.7143056
1421714580777.00,-0.082478486,-9.525592,-0.7363188
1421714580778.00,-1.339265,-8.556357,0.624651
1421714580779.00,-0.99363375,-8.258476,0.45759842
1421714580792.00,-0.4405339,-8.423433,0.1977388
1421714580812.00,0.27033782,-8.801397,-0.07529343
1421714580836.00,1.0235715,-8.822055,-1.352737
1421714580852.00,1.6902851,-8.401579,-2.4995022
1421714580873.00,2.2335055,-8.288115,-2.9294083
1421714580893.00,1.926943,-8.751102,-1.7209712
1421714580912.00,1.4009367,-8.455168,-1.1780503
1421714580932.00,1.2400213,-7.9140425,-1.6575032
1421714580952.00,1.504671,-7.821685,-2.741549
1421714580973.00,1.5419436,-7.436536,-2.0754342
1421714580992.00,1.2762461,-7.903265,-2.5673113
1421714581054.00,0.33739838,-8.039033,-1.3536351
1421714581055.00,-0.82867676,-7.722591,-0.014220429
1421714581056.00,-1.3665084,-7.5754466,-0.07364685
1421714581074.00,-0.8652008,-7.781568,0.24848327
1421714581092.00,-0.16615447,-8.091274,0.19669098
1421714581112.00,1.4099181,-9.131611,-1.1602373
1421714581132.00,2.0580702,-9.71375,-1.1620336
1421714581152.00,0.91549623,-9.815688,-0.5755531
1421714581172.00,0.37332368,-9.037606,-0.1407074
1421714581193.00,1.0240206,-8.4062195,0.104333036
1421714581212.00,0.79769117,-8.760982,0.38963974
1421714581235.00,1.0440788,-10.546918,-1.2314891
1421714581253.00,1.4069242,-13.140425,-4.3026524
1421714581273.00,1.8372793,-17.604141,-4.898114
1421714581293.00,-0.28425887,-19.297121,-6.916068
1421714581312.00,-3.117567,-17.521664,-4.1909847
1421714581387.00,-3.7613783,-13.443395,-2.6993368
1421714581388.00,-2.0868104,-11.333831,-2.155817
1421714581390.00,-1.0756631,-10.73313,-2.4200175
1421714581405.00,-0.9671388,-11.396701,-3.2361205
1421714581412.00,-0.848286,-11.051818,-3.4480796
1421714581432.00,-0.778531,-9.621392,-2.76026
1421714581452.00,-0.41119492,-8.370893,-1.6221766
1421714581473.00,-0.8773256,-6.327941,-1.013243
1421714581492.00,-1.8664687,-4.239933,-1.1253598
1421714581513.00,-2.8970754,-3.1569352,-1.395548
1421714581532.00,-3.2184572,-3.4664915,-1.5660434
1421714581553.00,-2.9053085,-4.057313,-1.2542418
1421714581572.00,-2.2867947,-4.3734555,-1.0776091
1421714581592.00,-1.6337028,-4.1194334,-0.7547305
1421714581613.00,-1.3374687,-3.4899926,-0.43873763
1421714581693.00,-1.3760884,-2.8988717,-0.49621812
1421714581694.00,-0.77957886,-3.9019358,-0.17753083
1421714581697.00,0.7135661,-8.557105,0.23201752
1421714581699.00,3.2582743,-12.52221,-3.0105395
1421714581716.00,5.0701065,-13.748759,-3.0856833
1421714581733.00,5.441634,-11.87795,-2.9951217
1421714581752.00,5.932463,-10.724897,-4.489614
1421714581772.00,3.7538939,-10.628648,-5.038223
1421714581794.00,0.62929136,-10.225087,-3.7815862
1421714581814.00,-1.7724642,-9.664054,-2.1110601
1421714581832.00,-3.900439,-9.3309965,-2.3896308
1421714581853.00,-4.19802,-8.438851,-5.851332
1421714581874.00,-3.3663497,-9.371861,-5.883665
1421714581892.00,-3.2403116,-10.979817,-4.509223
1421714581913.00,-2.5845253,-12.229419,-0.9039702
1421714581933.00,-2.7017317,-12.770245,1.7633331
1421714581952.00,-1.9035915,-15.206727,2.0853136
1421714582013.00,3.3462913,-18.928886,-11.453582
1421714582015.00,4.524042,-13.482463,-0.32467484
1421714582016.00,-1.8238074,-9.6532755,6.4032345
1421714582038.00,-3.817661,-8.703052,5.3256254
1421714582052.00,-3.3867073,-11.595786,5.7001467
1421714582072.00,-3.738925,-13.116025,3.6173775
1421714582092.00,1.187331,-12.80108,-3.2202535
1421714582114.00,3.0515542,-11.164384,-2.6939478
1421714582134.00,0.7949968,-9.089848,0.5490582
1421714582157.00,-0.34787658,-8.088131,0.73063064
1421714582172.00,-0.3356021,-8.070168,-0.48618898
1421714582192.00,-0.49457154,-8.01149,-0.87298465
1421714582212.00,-0.5704637,-7.4751554,-0.9966275
1421714582233.00,0.2642006,-6.985374,-1.4458433
1421714582268.00,1.5868502,-7.091653,-1.8297949
1421714582274.00,2.924768,-7.668104,-3.421435
1421714582335.00,3.4732275,-8.485554,-4.959337
1421714582336.00,1.4642551,-8.892408,-2.1408482
1421714582337.00,-0.40041733,-7.850126,-0.09595047
1421714582454.00,-0.2255809,-6.0984683,-1.1451187
1421714582455.00,1.5308665,-6.7355433,-2.5286915
1421714582456.00,1.3958473,-7.508386,0.355361
1421714582457.00,0.69470537,-8.767418,0.41194335
1421714582458.00,0.85142946,-9.221724,-0.05373825
1421714582459.00,0.355361,-8.575816,-0.25761428
1421714582472.00,0.59261763,-8.739127,-0.45984375
1421714582510.00,0.6477031,-9.1126,-2.0004401
1421714582519.00,0.32871643,-9.638906,-2.176923
1421714582537.00,0.30072463,-9.448052,-2.178869
1421714582553.00,0.60264677,-10.454709,-2.687212
1421714582572.00,1.0556048,-11.485017,-2.6948462
1421714582593.00,2.1076171,-13.28233,-4.410279
1421714582613.00,2.7463388,-17.996326,-5.796097
1421714582819.00,0.5815407,-19.36553,-4.838688
1421714582820.00,-2.070195,-15.591278,-2.123185
1421714582821.00,-3.0808933,-11.4945965,-0.9449849
1421714582822.00,-1.7634828,-9.500294,-0.48903304
1421714582823.00,-0.32602203,-10.419233,-2.3959177
1421714582824.00,-0.13112731,-12.466077,-4.4897633
1421714582825.00,-0.5755531,-11.220517,-3.992348
1421714582825.00,-0.41493714,-8.845256,-1.9758911
1421714582826.00,-0.26539811,-6.908284,-0.7547305
1421714582828.00,-0.74829394,-5.0307384,-0.9397458
1421714582845.00,-1.4886544,-3.5468743,-1.1991563
1421714582852.00,-2.5228536,-2.941084,-1.5197896
1421714582874.00,-3.032843,-3.333867,-1.2591815
1421714582892.00,-3.3798215,-4.277355,-1.0892848
1421714582912.00,-3.5521133,-5.407954,-1.1629317
1421714582933.00,-3.2232473,-5.7475977,-0.94648176
1421714582953.00,-2.9946725,-4.9427214,-0.46777725
1421714583012.00,-1.9124231,-4.639153,0.5993536
1421714583013.00,-1.303639,-6.3584776,0.8240364
1421714583014.00,0.7095245,-9.520352,-0.6848259
1421714583034.00,2.166295,-9.979597,-2.0743864
1421714583052.00,4.075575,-10.835816,-3.3301249
1421714583072.00,4.5923004,-10.561138,-6.233188
1421714583092.00,3.4036222,-11.149714,-8.074658
1421714583116.00,1.0452763,-11.775712,-6.821165
1421714583144.00,0.33081207,-11.311677,-6.1637325
1421714583153.00,-0.19579285,-10.379865,-5.1183066
1421714583174.00,-1.255589,-10.4589,-4.0945854
1421714583194.00,-2.1236339,-10.098749,-4.569398
1421714583215.00,-3.1886692,-9.901609,-7.2628965
1421714583235.00,-3.0217662,-10.952873,-4.140839
1421714583259.00,-2.047592,-8.397088,2.9758117
1421714583273.00,0.7728429,-11.046429,6.4132633
1421714583339.00,-0.46074188,-17.51373,2.4069946
1421714583340.00,3.2210019,-19.299965,-14.1023245
1421714583341.00,-0.29219237,-11.934382,-0.06960525
1421714583354.00,-8.236622,-6.0058107,7.6058335
1421714583372.00,-8.816067,-4.69828,6.1308007
1421714583393.00,-5.9197397,-6.9246,7.6990895
1421714583414.00,-5.229076,-11.932286,6.3869185
1421714583432.00,-2.02454,-15.002552,1.9892135
1421714583453.00,2.695295,-12.48359,-1.1642789
1421714583473.00,3.840863,-10.509047,-2.432292
1421714583492.00,1.5899936,-8.205187,-0.28231293
1421714583513.00,-1.2281959,-7.9709244,-0.027093658
1421714583532.00,-2.183659,-8.304281,0.65234345
1421714583553.00,-1.7817448,-8.585097,1.6477734
1421714583573.00,-0.5095404,-9.1500225,2.1077669
1421714583593.00,0.8174501,-9.257798,1.4188994
1421714583654.00,1.9580781,-9.258697,-0.2163002
1421714583655.00,2.6297314,-9.513018,-0.41912842
1421714583656.00,2.0181034,-10.164313,0.29009673
1421714583676.00,1.0559043,-10.159373,0.26180556
1421714583693.00,0.57824755,-10.388547,-0.2853067
1421714583714.00,0.6027965,-10.404264,-0.3221301
1421714583733.00,-0.004490661,-10.403067,0.09610016
1421714583753.00,-0.77718383,-10.443183,-0.16375946
1421714583773.00,-0.5348378,-10.59856,-0.5854326
1421714583793.00,0.37107834,-10.969489,-1.4278808
1421714583813.00,1.4823674,-11.000474,-0.7225475
1421714583833.00,0.93121356,-12.1219425,-0.8572673
1421714583853.00,-1.1249107,-13.237423,0.33904496
1421714583873.00,-2.2107527,-13.031451,-0.96938413
1421714583893.00,-1.8839822,-11.896361,-3.314707
1421714583913.00,-2.0910017,-11.547137,-4.129912
1421714583933.00,-3.7651205,-11.620785,-1.4111155
1421714583982.00,-5.5218673,-10.593021,1.5620018
1421714583983.00,-6.921457,-9.812994,3.0168264
1421714583993.00,-7.220385,-8.900342,3.2983909
1421714584013.00,-7.0409083,-10.732532,1.2222084
1421714584033.00,-5.2214417,-10.532697,-3.319497
1421714584053.00,-0.3600014,-10.834769,-2.586621
1421714584073.00,0.20507355,-9.743238,0.9279204
1421714584092.00,-0.6132747,-8.040081,2.1296215
1421714584113.00,-0.64979875,-6.9424133,1.4745836
1421714584133.00,-0.75023985,-6.9985466,0.7550299
1421714584153.00,-0.7975415,-6.9970493,0.5852829
1421714584173.00,-0.997825,-6.484216,0.02335144
1421714584193.00,-1.2638218,-5.8525295,-0.26225463
1421714584213.00,-1.156046,-5.329966,-0.27527755
1421714584285.00,-1.0635383,-5.768105,-1.0701246
1421714584286.00,-0.76281375,-6.770421,-2.0056791
1421714584287.00,0.30117372,-7.7959385,-3.2181578
1421714584301.00,1.4832655,-8.6418295,-5.9868
1421714584313.00,1.2831317,-10.517728,-10.399175
1421714584333.00,1.4952407,-12.731325,-9.921668
1421714584354.00,1.3302836,-12.752581,-6.159092
1421714584373.00,0.497715,-12.960948,-3.4985247
1421714584393.00,-2.5783882,-14.6265335,-2.0327728
1421714584412.00,-3.6160305,-15.794106,-5.933062
1421714584433.00,-1.2669654,-11.228151,-6.99196
1421714584453.00,-4.9464636,-2.6632617,3.9445972
1421714584472.00,-6.90065,-0.89618635,5.794001
1421714584493.00,-7.7947407,-4.0448885,3.79895
1421714584513.00,-5.9695864,-8.80005,1.1196716
1421714584533.00,-0.79020673,-15.121405,2.1737795
1421714584553.00,2.0071762,-14.490617,1.0127939
1421714584639.00,3.1618748,-11.29147,1.5552658
1421714584640.00,0.045954436,-8.96381,1.1633807
1421714584641.00,-2.218387,-8.580906,1.5717316
1421714584643.00,-1.6657361,-9.491912,1.4509327
1421714584653.00,-0.2255809,-10.464739,0.7003935
1421714584672.00,-0.11181747,-10.092013,0.42182282
1421714584693.00,-0.49397278,-9.768387,1.0606942
1421714584713.00,-1.0957215,-9.134604,1.4667997
1421714584737.00,-1.3251942,-8.692124,1.4554235
1421714584754.00,-1.2772938,-9.262139,1.5019766
1421714584773.00,-0.9313632,-9.783056,1.5423926
1421714584799.00,-0.5519023,-9.660461,1.1192225
1421714584813.00,-0.61537033,-9.493558,0.68407744
1421714584836.00,-0.50040936,-9.500593,1.1428734
1421714584853.00,-0.18696122,-9.351204,1.7043557
1421714584873.00,0.36658767,-9.457783,1.7827927
1421714584962.00,0.7430548,-9.547147,1.287323
1421714584963.00,1.0100995,-9.359437,0.65608567
1421714584964.00,1.2275972,-9.110804,0.27288255
1421714584965.00,1.5172448,-9.6830635,0.27243346
1421714584981.00,1.8085392,-10.144105,0.104333036
1421714584993.00,1.7973125,-10.220746,-0.38320312
1421714585015.00,0.7955955,-10.250684,-0.7503896
1421714585033.00,-0.48080018,-10.125693,-0.49816406
1421714585053.00,-0.6715036,-10.010433,0.33784744
1421714585073.00,-0.7710466,-9.851165,0.62480074
1421714585095.00,-0.49801436,-10.300829,0.253423
1421714585113.00,0.5875282,-11.123519,-2.177971
1421714585133.00,2.155817,-12.80602,-3.161276
1421714585153.00,2.597698,-14.527141,-0.09520203
1421714585175.00,1.3834232,-15.587236,-0.22588028
1421714585193.00,-0.8015831,-13.8843775,-3.6905754
1421714585214.00,-2.0514839,-11.806398,-4.462071
1421714585236.00,-3.251239,-11.126962,-2.5727
1421714585311.00,-4.940177,-11.044932,1.036295
1421714585313.00,-5.1865644,-10.524465,3.0308971
1421714585314.00,-4.96757,-10.168205,3.6206708
1421714585316.00,-5.059329,-11.405831,3.0075457
1421714585333.00,-4.7618976,-11.615695,-2.129322
1421714585353.00,-0.393831,-11.206146,-3.3976345
1421714585374.00,2.4345374,-10.695409,0.003442841
1421714585393.00,0.11930191,-8.115523,0.59920394
1421714585416.00,-1.1602373,-6.5566654,1.0716215
1421714585438.00,-1.2850777,-5.508994,1.6618441
1421714585453.00,-1.4156063,-5.1293836,0.85397416
1421714585473.00,-1.9043399,-4.942871,0.34233811
1421714585493.00,-2.329905,-4.878206,-0.3210823
1421714585513.00,-2.201472,-4.5936475,-0.9836046
1421714585533.00,-1.6100519,-4.679419,-1.2692107
1421714585613.00,-0.92148376,-5.837261,-1.7967137
1421714585614.00,0.3475772,-7.4595876,-2.2661376
1421714585615.00,1.1861334,-8.424481,-3.5190322
1421714585617.00,1.303639,-9.886341,-6.075416
1421714585635.00,0.46957353,-11.1464205,-8.618328
1421714585653.00,0.33335677,-12.700339,-7.736811
1421714585673.00,0.5522017,-13.192367,-6.464607
1421714585694.00,0.40415955,-11.858939,-5.3048186
1421714585713.00,-0.38544846,-10.679392,-4.9282017
1421714585733.00,-2.072141,-9.822274,-4.2546024
1421714585755.00,-3.7425175,-7.602391,-2.6206005
1421714585773.00,-4.832102,-7.745942,-1.8329384
1421714585793.00,-5.8887544,-11.547736,-3.182981
1421714585813.00,-4.0459366,-17.583036,-7.4771013
1421714585833.00,-0.21270767,-16.030914,-4.4969487
1421714585853.00,-0.8786728,-6.250851,3.4346077
1421714585873.00,-3.698509,-2.9530592,5.2897
1421714585940.00,-4.7734237,-3.5592985,4.527335
1421714585941.00,-3.410508,-6.470145,3.6699183
1421714585942.00,0.47660887,-13.621224,3.5042129
1421714585953.00,4.6660967,-15.914755,-2.0806732
1421714585974.00,4.1837997,-12.36339,-2.7616072
1421714585993.00,-0.16690293,-9.286538,-0.22812562
1421714586013.00,-1.6962726,-8.157436,1.1398796
1421714586034.00,-1.8766475,-8.255782,1.2102333
1421714586053.00,-0.9994716,-8.915461,0.34817597
1421714586073.00,-0.046403505,-9.916129,-0.7209009
1421714586093.00,0.34248778,-10.328821,-1.3162129
1421714586113.00,-0.26225463,-9.621392,-0.7005432
1421714586133.00,-0.86669767,-9.368119,-0.15552658
1421714586153.00,-0.5267546,-9.548643,-0.3302133
1421714586173.00,0.055534516,-9.724977,-0.2836601
1421714586193.00,0.43709105,-9.554032,-0.51552796
1421714586213.00,0.38365218,-9.522298,-0.7008426
1421714586281.00,0.45894563,-9.293724,-2.623145
1421714586282.00,0.39607635,-9.382938,-4.2311015
1421714586283.00,-0.22902374,-9.014404,-2.7128086
1421714586293.00,-0.22887406,-8.4641485,-1.9643651
1421714586313.00,0.24593857,-7.8477306,-1.1888279
1421714586333.00,0.021555176,-7.5742493,-0.17857864
1421714586353.00,-0.23995101,-7.4866815,-0.09145981
1421714586378.00,-0.09250763,-8.491991,-0.09610016
1421714586399.00,0.54501665,-9.4297905,-1.3144166
1421714586416.00,0.57136184,-8.603659,-1.8962567
1421714586433.00,-0.24773483,-7.460935,-0.7114705
1421714586453.00,-0.5640271,-8.001611,-0.891546
1421714586473.00,-0.51582736,-8.722062,-1.3663586
1421714586493.00,-0.081430666,-8.425678,-0.7337741
1421714586513.00,0.61686724,-8.334668,-0.21944366
1421714586534.00,0.6860234,-8.615484,0.048798524
1421714586853.00,0.64321244,-9.546398,-0.79799056
1421714586854.00,0.25761428,-9.623487,-0.4287085
1421714586855.00,0.3134482,-9.310638,-0.7472461
1421714586856.00,1.0416838,-9.200767,-1.129102
1421714586857.00,1.4967375,-9.301059,-1.0347981
1421714586858.00,1.5235318,-9.702224,-1.4518309
1421714586859.00,1.1761043,-11.167677,-1.4780264
1421714586868.00,1.2614268,-12.367432,-3.4124537
1421714586869.00,2.0661535,-14.620846,-4.814139
1421714586870.00,0.72299653,-18.395098,-6.1311
1421714586876.00,-2.8363018,-18.166672,-6.023474
1421714586879.00,-4.456682,-14.07568,-2.143243
1421714586881.00,-3.5269656,-10.745555,-0.66147447
1421714586883.00,0.6008505,-12.561428,-3.7164717
1421714586884.00,-1.3768369,-9.926457,-3.2961457
1421714586912.00,-2.3733146,-7.6184072,-1.8842816
1421714586914.00,-2.136058,-5.8324714,-2.0207977
1421714586975.00,-1.9050883,-5.150639,-2.3328986
1421714586977.00,-2.2297633,-4.924609,-2.1468356
1421714586977.00,-2.508334,-5.3043694,-1.9218535
1421714586995.00,-2.5325835,-5.3798127,-1.7304016
1421714587013.00,-2.3355932,-5.0686097,-1.3127701
1421714587034.00,-2.1803658,-4.500691,-1.2090358
1421714587057.00,-2.116748,-4.3819876,-0.83152086
1421714587073.00,-2.0261865,-4.5682006,-0.6331833
