time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421110156151,18:49:16.151,51.5,52.9,24.1,25.4,24.8,25.4,35.9,37.6,-1.508,-1.454,-1.376,,
1421110156155,18:49:16.155,51.5,49.4,20.9,30.0,3.1,25.4,25.9,26.4,-1.498,-1.444,-1.435,,
1421110156169,18:49:16.169,48.3,56.5,12.8,33.1,24.8,25.4,25.9,28.0,-1.503,-1.444,-1.391,,
1421110156206,18:49:16.206,61.3,52.9,19.2,31.5,28.0,17.8,27.6,26.4,-1.478,-1.425,-1.371,,
1421110156244,18:49:16.244,51.5,51.2,39.1,26.9,26.4,31.5,27.6,29.6,-1.542,-1.430,-1.386,,
1421110156254,18:49:16.254,38.6,52.9,24.1,30.0,28.0,25.4,27.6,28.0,-1.527,-1.449,-1.371,,
1421110156303,18:49:16.302,35.5,54.7,20.9,31.5,21.7,17.8,25.9,28.0,-1.503,-1.454,-1.376,,
1421110156311,18:49:16.311,51.5,51.2,22.5,25.4,24.8,26.9,37.6,32.8,-1.503,-1.449,-1.381,,
1421110156363,18:49:16.363,49.9,51.2,19.2,33.1,26.4,25.4,29.2,26.4,-1.498,-1.425,-1.337,,
1421110156366,18:49:16.366,51.5,54.7,27.4,30.0,26.4,23.9,27.6,29.6,-1.425,-1.454,-1.376,,
1421110156402,18:49:16.402,49.9,51.2,20.9,30.0,29.6,20.9,27.6,32.8,-1.493,-1.444,-1.381,,
1421110156436,18:49:16.436,51.5,51.2,22.5,48.7,28.0,23.9,25.9,29.6,-1.522,-1.444,-1.381,,
1421110156440,18:49:16.440,59.7,45.9,27.4,28.5,28.0,23.9,25.9,28.0,-1.518,-1.449,-1.371,,
1421110156476,18:49:16.476,37.0,52.9,20.9,31.5,18.5,17.8,19.3,28.0,-1.503,-1.444,-1.405,,
1421110156510,18:49:16.509,51.5,52.9,20.9,25.4,24.8,25.4,37.6,32.8,-1.503,-1.449,-1.381,,
1421110156520,18:49:16.520,49.9,45.9,14.4,30.0,28.0,25.4,24.3,26.4,-1.498,-1.444,-1.430,,
1421110156547,18:49:16.546,51.5,49.4,16.0,34.6,28.0,25.4,27.6,26.4,-1.503,-1.444,-1.371,,
1421110156583,18:49:16.583,51.5,52.9,20.9,30.0,28.0,23.9,27.6,32.8,-1.503,-1.444,-1.381,,
1421110156623,18:49:16.622,49.9,52.9,20.9,30.0,26.4,30.0,27.6,31.2,-1.478,-1.449,-1.381,,
1421110156658,18:49:16.657,49.9,60.1,19.2,34.6,34.4,25.4,27.6,28.0,-1.493,-1.449,-1.376,,
1421110156719,18:49:16.719,51.5,52.9,20.9,25.4,18.5,20.9,19.3,26.4,-1.508,-1.444,-1.376,,
1421110156725,18:49:16.725,49.9,54.7,19.2,19.3,29.6,25.4,14.4,28.0,-1.493,-1.439,-1.376,,
1421110156744,18:49:16.744,49.9,47.6,12.8,31.5,9.2,17.8,24.3,26.4,-1.498,-1.449,-1.410,,
1421110156749,18:49:16.749,53.1,49.4,22.5,31.5,31.2,23.9,35.9,26.4,-1.503,-1.444,-1.371,,
1421110156780,18:49:16.780,46.6,56.5,19.2,30.0,28.0,23.9,25.9,28.0,-1.498,-1.405,-1.371,,
1421110156791,18:49:16.790,51.5,51.2,20.9,30.0,37.6,25.4,27.6,28.0,-1.552,-1.444,-1.376,,
1421110156844,18:49:16.844,61.3,44.1,22.5,28.5,28.0,26.9,27.6,26.4,-1.527,-1.439,-1.371,,
1421110156850,18:49:16.850,40.2,54.7,22.5,25.4,21.7,20.9,17.7,28.0,-1.503,-1.444,-1.376,,
1421110156890,18:49:16.890,51.5,42.4,19.2,31.5,34.4,26.9,12.8,28.0,-1.503,-1.439,-1.376,,
1421110156927,18:49:16.926,51.5,47.6,12.8,30.0,12.3,14.8,24.3,26.4,-1.493,-1.444,-1.410,,
1421110156963,18:49:16.963,54.7,42.4,20.9,34.6,29.6,25.4,25.9,28.0,-1.498,-1.459,-1.337,,
1421110157002,18:49:17.002,45.0,60.1,20.9,30.0,26.4,28.5,25.9,28.0,-1.503,-1.444,-1.376,,
1421110157009,18:49:17.009,53.1,52.9,40.7,36.2,24.8,30.0,25.9,24.8,-1.562,-1.425,-1.381,,
1421110157021,18:49:17.020,43.4,51.2,20.9,31.5,31.2,23.9,35.9,21.7,-1.508,-1.430,-1.371,,
1421110157041,18:49:17.039,59.7,52.9,20.9,25.4,24.8,23.9,19.3,31.2,-1.508,-1.449,-1.376,,
1421110157062,18:49:17.062,51.5,60.1,20.9,25.4,34.4,25.4,35.9,26.4,-1.513,-1.415,-1.381,,
1421110157101,18:49:17.101,49.9,47.6,12.8,31.5,28.0,17.8,27.6,26.4,-1.498,-1.439,-1.410,,
1421110157136,18:49:17.136,54.7,42.4,22.5,34.6,28.0,25.4,29.2,26.4,-1.508,-1.449,-1.347,,
1421110157159,18:49:17.159,51.5,56.5,14.4,30.0,28.0,28.5,27.6,28.0,-1.503,-1.420,-1.376,,
1421110157202,18:49:17.202,49.9,52.9,40.7,40.9,28.0,26.9,29.2,28.0,-1.557,-1.444,-1.376,,
1421110157237,18:49:17.236,46.6,51.2,22.5,31.5,26.4,30.0,30.9,26.4,-1.547,-1.405,-1.366,,
1421110157240,18:49:17.240,58.0,52.9,20.9,25.4,24.8,23.9,19.3,28.0,-1.503,-1.444,-1.376,,
1421110157275,18:49:17.275,53.1,52.9,27.4,23.9,31.2,26.9,37.6,26.4,-1.503,-1.444,-1.366,,
1421110157279,18:49:17.279,53.1,49.4,12.8,20.9,28.0,25.4,24.3,24.8,-1.498,-1.415,-1.381,,
1421110157311,18:49:17.311,53.1,58.3,27.4,28.5,39.2,25.4,27.6,31.2,-1.537,-1.469,-1.410,,
1421110157347,18:49:17.347,49.9,51.2,16.0,30.0,39.2,17.8,22.6,24.8,-1.503,-1.449,-1.376,,
1421110157382,18:49:17.382,53.1,54.7,27.4,44.0,28.0,26.9,29.2,28.0,-1.557,-1.444,-1.376,,
1421110157393,18:49:17.392,51.5,47.6,12.8,30.0,26.4,30.0,29.2,21.7,-1.557,-1.395,-1.356,,
1421110157455,18:49:17.446,58.0,51.2,22.5,25.4,28.0,23.9,22.6,29.6,-1.503,-1.449,-1.425,,
1421110157459,18:49:17.459,53.1,56.5,24.1,23.9,32.8,25.4,37.6,28.0,-1.503,-1.444,-1.376,,
1421110157505,18:49:17.505,59.7,51.2,22.5,30.0,32.8,25.4,25.9,23.2,-1.478,-1.444,-1.410,,
1421110157513,18:49:17.513,53.1,61.9,19.2,31.5,26.4,25.4,27.6,7.7,-1.483,-1.449,-1.351,,
1421110157518,18:49:17.516,51.5,52.9,19.2,31.5,24.8,17.8,29.2,24.8,-1.503,-1.449,-1.371,,
1421110157542,18:49:17.542,51.5,52.9,22.5,37.7,28.0,25.4,27.6,28.0,-1.547,-1.444,-1.376,,
1421110157580,18:49:17.580,46.6,51.2,19.2,23.9,28.0,26.9,27.6,24.8,-1.493,-1.410,-1.371,,
1421110157631,18:49:17.631,56.4,51.2,24.1,16.3,26.4,26.9,25.9,26.4,-1.503,-1.449,-1.376,,
1421110157641,18:49:17.641,51.5,51.2,20.9,23.9,31.2,23.9,37.6,26.4,-1.522,-1.405,-1.381,,
1421110157689,18:49:17.689,51.5,37.1,19.2,23.9,24.8,25.4,24.3,28.0,-1.503,-1.444,-1.376,,
1421110157725,18:49:17.725,51.5,61.9,19.2,30.0,26.4,25.4,27.6,29.6,-1.562,-1.439,-1.376,,
1421110157729,18:49:17.729,51.5,51.2,19.2,31.5,29.6,25.4,30.9,31.2,-1.518,-1.449,-1.376,,
1421110157776,18:49:17.776,51.5,49.4,14.4,37.7,29.6,23.9,27.6,28.0,-1.537,-1.444,-1.381,,
1421110157780,18:49:17.780,51.5,49.4,19.2,31.5,24.8,25.4,25.9,26.4,-1.488,-1.425,-1.366,,
1421110157790,18:49:17.790,33.9,52.9,22.5,16.3,26.4,28.5,27.6,29.6,-1.508,-1.430,-1.381,,
1421110157833,18:49:17.832,53.1,51.2,20.9,23.9,28.0,23.9,34.2,28.0,-1.522,-1.415,-1.381,,
1421110157873,18:49:17.873,51.5,56.5,24.1,30.0,26.4,25.4,24.3,24.8,-1.498,-1.430,-1.381,,
1421110157910,18:49:17.910,53.1,61.9,19.2,31.5,26.4,25.4,25.9,28.0,-1.625,-1.444,-1.376,,
1421110157916,18:49:17.916,59.7,63.7,19.2,30.0,37.6,36.2,25.9,24.8,-1.503,-1.454,-1.376,,
1421110157996,18:49:17.996,49.9,49.4,20.9,31.5,29.6,23.9,27.6,28.0,-1.527,-1.444,-1.381,,
1421110158003,18:49:18.002,54.7,52.9,20.9,28.5,26.4,25.4,25.9,37.6,-1.483,-1.435,-1.371,,
1421110158011,18:49:18.010,53.1,52.9,20.9,17.8,26.4,25.4,32.5,34.4,-1.488,-1.425,-1.430,,
1421110158016,18:49:18.016,53.1,47.6,20.9,17.8,26.4,25.4,27.6,26.4,-1.488,-1.449,-1.381,,
1421110158053,18:49:18.052,46.6,45.9,20.9,26.9,26.4,23.9,19.3,29.6,-1.498,-1.415,-1.356,,
1421110158082,18:49:18.081,51.5,63.7,20.9,30.0,26.4,17.8,25.9,9.2,-1.508,-1.444,-1.371,,
1421110158118,18:49:18.117,53.1,51.2,17.6,31.5,26.4,22.4,32.5,31.2,-1.503,-1.449,-1.371,,
1421110158153,18:49:18.153,49.9,51.2,20.9,19.3,24.8,31.5,25.9,26.4,-1.513,-1.444,-1.376,,
1421110158190,18:49:18.189,43.4,54.7,20.9,28.5,26.4,25.4,25.9,26.4,-1.478,-1.435,-1.371,,
1421110158193,18:49:18.193,53.1,52.9,24.1,23.9,28.0,28.5,29.2,26.4,-1.503,-1.449,-1.376,,
1421110158198,18:49:18.197,53.1,52.9,22.5,34.6,26.4,25.4,24.3,26.4,-1.498,-1.469,-1.386,,
1421110158224,18:49:18.224,51.5,51.2,27.4,33.1,28.0,23.9,19.3,32.8,-1.493,-1.483,-1.356,,
1421110158274,18:49:18.274,51.5,56.5,16.0,25.4,26.4,26.9,25.9,28.0,-1.542,-1.454,-1.307,,
1421110158300,18:49:18.299,51.5,49.4,20.9,31.5,36.0,34.6,27.6,37.6,-1.508,-1.449,-1.376,,
1421110158337,18:49:18.336,48.3,56.5,19.2,30.0,26.4,22.4,27.6,36.0,-1.503,-1.449,-1.366,,
1421110158347,18:49:18.346,59.7,45.9,19.2,31.5,26.4,25.4,17.7,28.0,-1.449,-1.439,-1.371,,
1421110158394,18:49:18.394,51.5,52.9,24.1,23.9,28.0,28.5,30.9,28.0,-1.503,-1.449,-1.376,,
1421110158407,18:49:18.406,53.1,69.1,20.9,31.5,26.4,25.4,24.3,26.4,-1.508,-1.459,-1.386,,
1421110158453,18:49:18.453,54.7,52.9,22.5,31.5,34.4,25.4,24.3,36.0,-1.493,-1.435,-1.332,,
1421110158488,18:49:18.488,51.5,49.4,20.9,30.0,26.4,20.9,27.6,12.3,-1.547,-1.444,-1.376,,
1421110158491,18:49:18.491,51.5,42.4,19.2,33.1,34.4,31.5,27.6,39.2,-1.508,-1.449,-1.376,,
1421110158494,18:49:18.494,48.3,51.2,22.5,33.1,26.4,25.4,25.9,24.8,-1.488,-1.444,-1.376,,
1421110158528,18:49:18.528,43.4,56.5,22.5,31.5,28.0,36.2,30.9,26.4,-1.469,-1.439,-1.371,,
1421110158571,18:49:18.571,51.5,51.2,20.9,23.9,28.0,28.5,27.6,23.2,-1.503,-1.449,-1.391,,
1421110158606,18:49:18.606,53.1,70.9,20.9,31.5,28.0,25.4,24.3,28.0,-1.508,-1.449,-1.400,,
1421110158615,18:49:18.615,53.1,49.4,22.5,30.0,26.4,25.4,22.6,31.2,-1.498,-1.478,-1.410,,
1421110158669,18:49:18.668,51.5,45.9,12.8,23.9,18.5,25.4,27.6,26.4,-1.503,-1.449,-1.288,,
1421110158675,18:49:18.674,49.9,42.4,20.9,31.5,34.4,28.5,24.3,39.2,-1.508,-1.449,-1.376,,
1421110158707,18:49:18.706,43.4,51.2,20.9,31.5,26.4,25.4,29.2,39.2,-1.488,-1.449,-1.376,,
1421110158732,18:49:18.732,54.7,51.2,20.9,31.5,28.0,31.5,37.6,28.0,-1.488,-1.439,-1.376,,
1421110158767,18:49:18.766,48.3,51.2,29.1,28.5,23.2,13.3,29.2,28.0,-1.503,-1.435,-1.381,,
1421110158770,18:49:18.770,51.5,51.2,20.9,34.6,28.0,25.4,24.3,24.8,-1.508,-1.483,-1.381,,
1421110158802,18:49:18.801,59.7,49.4,20.9,30.0,17.0,23.9,24.3,36.0,-1.498,-1.483,-1.395,,
1421110158837,18:49:18.836,51.5,56.5,12.8,23.9,17.0,25.4,27.6,37.6,-1.493,-1.435,-1.366,,
1421110158874,18:49:18.874,43.4,40.6,19.2,30.0,34.4,23.9,24.3,26.4,-1.503,-1.449,-1.376,,
1421110158916,18:49:18.916,48.3,52.9,24.1,30.0,26.4,17.8,27.6,28.0,-1.483,-1.449,-1.376,,
1421110158920,18:49:18.920,59.7,51.2,25.8,30.0,28.0,26.9,34.2,26.4,-1.430,-1.420,-1.371,,
1421110158958,18:49:18.958,49.9,51.2,20.9,30.0,23.2,23.9,35.9,28.0,-1.503,-1.444,-1.386,,
1421110158987,18:49:18.977,51.5,70.9,22.5,30.0,26.4,25.4,24.3,28.0,-1.503,-1.449,-1.391,,
1421110159026,18:49:19.014,54.7,52.9,20.9,30.0,26.4,23.9,22.6,31.2,-1.498,-1.415,-1.356,,
1421110159030,18:49:19.029,49.9,49.4,12.8,23.9,17.0,25.4,27.6,26.4,-1.513,-1.444,-1.386,,
1421110159051,18:49:19.050,54.7,42.4,25.8,31.5,12.3,26.9,25.9,28.0,-1.508,-1.444,-1.376,,
1421110159085,18:49:19.085,49.9,49.4,19.2,30.0,26.4,25.4,29.2,26.4,-1.542,-1.459,-1.391,,
1421110159120,18:49:19.120,51.5,51.2,20.9,31.5,29.6,25.4,37.6,29.6,-1.498,-1.439,-1.371,,
1421110159133,18:49:19.133,48.3,51.2,22.5,36.2,26.4,23.9,29.2,26.4,-1.498,-1.425,-1.366,,
1421110159168,18:49:19.168,51.5,51.2,22.5,33.1,29.6,26.9,12.8,28.0,-1.483,-1.488,-1.381,,
1421110159204,18:49:19.203,51.5,54.7,25.8,36.2,26.4,25.4,22.6,29.6,-1.503,-1.415,-1.376,,
1421110159238,18:49:19.238,49.9,61.9,17.6,37.7,26.4,28.5,29.2,26.4,-1.508,-1.454,-1.386,,
1421110159274,18:49:19.273,53.1,28.5,25.8,30.0,36.0,25.4,24.3,32.8,-1.508,-1.444,-1.376,,
1421110159280,18:49:19.280,49.9,49.4,20.9,34.6,26.4,23.9,29.2,26.4,-1.537,-1.454,-1.405,,
1421110159287,18:49:19.286,53.1,47.6,20.9,31.5,28.0,13.3,37.6,26.4,-1.503,-1.444,-1.371,,
1421110159312,18:49:19.312,48.3,51.2,25.8,26.9,24.8,22.4,27.6,26.4,-1.508,-1.444,-1.376,,
1421110159347,18:49:19.346,49.9,42.4,25.8,47.1,28.0,26.9,16.1,29.6,-1.483,-1.483,-1.381,,
1421110159374,18:49:19.374,54.7,51.2,20.9,31.5,29.6,23.9,29.2,31.2,-1.498,-1.415,-1.366,,
1421110159409,18:49:19.409,51.5,42.4,22.5,30.0,24.8,25.4,27.6,36.0,-1.508,-1.454,-1.391,,
1421110159435,18:49:19.435,54.7,47.6,27.4,31.5,34.4,20.9,27.6,26.4,-1.522,-1.439,-1.327,,
1421110159470,18:49:19.470,46.6,40.6,24.1,30.0,26.4,23.9,27.6,26.4,-1.498,-1.444,-1.381,,
1421110159495,18:49:19.495,54.7,49.4,27.4,30.0,28.0,23.9,29.2,28.0,-1.503,-1.444,-1.371,,
1421110159499,18:49:19.498,48.3,51.2,27.4,31.5,28.0,23.9,25.9,24.8,-1.508,-1.449,-1.376,,
1421110159530,18:49:19.530,51.5,42.4,19.2,47.1,28.0,25.4,16.1,28.0,-1.478,-1.469,-1.376,,
1421110159568,18:49:19.567,51.5,51.2,20.9,33.1,26.4,23.9,32.5,28.0,-1.508,-1.425,-1.366,,
1421110159610,18:49:19.610,53.1,65.5,20.9,37.7,26.4,25.4,25.9,26.4,-1.503,-1.454,-1.391,,
1421110159648,18:49:19.648,53.1,56.5,27.4,31.5,34.4,25.4,27.6,26.4,-1.522,-1.439,-1.366,,
1421110159657,18:49:19.656,51.5,51.2,20.9,30.0,26.4,23.9,25.9,36.0,-1.474,-1.454,-1.376,,
1421110159680,18:49:19.680,51.5,49.4,27.4,30.0,28.0,23.9,25.9,26.4,-1.513,-1.439,-1.371,,
1421110159717,18:49:19.716,43.4,49.4,25.8,37.7,26.4,23.9,29.2,28.0,-1.444,-1.459,-1.376,,
1421110159720,18:49:19.720,49.9,51.2,19.2,30.0,28.0,30.0,22.6,29.6,-1.503,-1.420,-1.371,,
1421110159740,18:49:19.740,49.9,51.2,19.2,30.0,26.4,25.4,32.5,29.6,-1.503,-1.488,-1.381,,
1421110159775,18:49:19.775,49.9,37.1,20.9,34.6,26.4,25.4,29.2,26.4,-1.503,-1.444,-1.381,,
1421110159812,18:49:19.811,53.1,49.4,24.1,30.0,23.2,26.9,25.9,26.4,-1.527,-1.444,-1.381,,
1421110159847,18:49:19.846,49.9,49.4,22.5,31.5,26.4,25.4,25.9,34.4,-1.483,-1.449,-1.376,,
1421110159881,18:49:19.881,48.3,51.2,17.6,25.4,29.6,28.5,27.6,12.3,-1.522,-1.444,-1.371,,
1421110159921,18:49:19.920,46.6,51.2,20.9,22.4,32.8,25.4,25.9,28.0,-1.503,-1.449,-1.386,,
1421110159928,18:49:19.928,49.9,42.4,25.8,47.1,28.0,25.4,22.6,28.0,-1.483,-1.444,-1.376,,
1421110159977,18:49:19.976,49.9,54.7,24.1,30.0,21.7,23.9,25.9,37.6,-1.513,-1.449,-1.381,,
1421110159981,18:49:19.980,49.9,51.2,20.9,31.5,28.0,23.9,37.6,26.4,-1.508,-1.444,-1.376,,
1421110160015,18:49:20.015,54.7,51.2,30.7,30.0,29.6,20.9,24.3,28.0,-1.606,-1.425,-1.376,,
1421110160019,18:49:20.019,51.5,52.9,14.4,23.9,28.0,34.6,30.9,26.4,-1.503,-1.435,-1.371,,
1421110160041,18:49:20.041,51.5,51.2,24.1,25.4,26.4,23.9,37.6,26.4,-1.488,-1.425,-1.386,,
1421110160079,18:49:20.079,49.9,58.3,19.2,28.5,28.0,25.4,25.9,26.4,-1.493,-1.425,-1.347,,
1421110160119,18:49:20.119,49.9,51.2,20.9,37.7,28.0,23.9,24.3,31.2,-1.483,-1.444,-1.376,,
1421110160155,18:49:20.155,53.1,69.1,17.6,28.5,32.8,25.4,29.2,26.4,-1.503,-1.449,-1.386,,
1421110160174,18:49:20.171,51.5,51.2,17.6,34.6,28.0,25.4,27.6,18.5,-1.508,-1.425,-1.376,,
1421110160199,18:49:20.199,58.0,54.7,27.4,26.9,26.4,25.4,24.3,28.0,-1.503,-1.454,-1.371,,
1421110160230,18:49:20.229,51.5,52.9,14.4,30.0,28.0,19.3,27.6,32.8,-1.493,-1.444,-1.376,,
1421110160264,18:49:20.264,48.3,49.4,22.5,31.5,0.0,23.9,24.3,26.4,-1.498,-1.488,-1.376,,
1421110160299,18:49:20.299,49.9,58.3,20.9,30.0,26.4,25.4,25.9,31.2,-1.508,-1.488,-1.351,,
1421110160303,18:49:20.303,53.1,51.2,20.9,31.5,18.5,25.4,30.9,29.6,-1.503,-1.449,-1.376,,
1421110160336,18:49:20.335,51.5,51.2,20.9,30.0,32.8,25.4,25.9,34.4,-1.508,-1.449,-1.376,,
1421110160340,18:49:20.340,51.5,49.4,25.8,34.6,31.2,26.9,35.9,31.2,-1.493,-1.444,-1.371,,
1421110160375,18:49:20.375,53.1,51.2,27.4,28.5,26.4,25.4,25.9,26.4,-1.503,-1.483,-1.386,,
1421110160410,18:49:20.410,51.5,51.2,14.4,28.5,28.0,34.6,34.2,28.0,-1.488,-1.449,-1.381,,
1421110160445,18:49:20.445,46.6,40.6,20.9,31.5,28.0,25.4,24.3,26.4,-1.498,-1.488,-1.376,,
1421110160480,18:49:20.480,53.1,56.5,20.9,30.0,24.8,25.4,27.6,28.0,-1.488,-1.425,-1.351,,
1421110160492,18:49:20.491,59.7,67.3,20.9,30.0,18.5,25.4,32.5,29.6,-1.503,-1.449,-1.351,,
1421110160528,18:49:20.528,46.6,42.4,22.5,30.0,32.8,25.4,27.6,39.2,-1.498,-1.449,-1.366,,
1421110160556,18:49:20.556,49.9,51.2,24.1,33.1,29.6,26.9,29.2,29.6,-1.483,-1.444,-1.371,,
1421110160579,18:49:20.579,53.1,52.9,19.2,28.5,24.8,25.4,25.9,26.4,-1.552,-1.464,-1.386,,
1421110160614,18:49:20.614,51.5,54.7,14.4,31.5,29.6,14.8,27.6,31.2,-1.498,-1.444,-1.381,,
1421110160649,18:49:20.649,61.3,51.2,24.1,31.5,24.8,25.4,24.3,28.0,-1.503,-1.469,-1.376,,
1421110160652,18:49:20.652,59.7,61.9,20.9,36.2,26.4,23.9,25.9,28.0,-1.508,-1.415,-1.366,,
1421110160690,18:49:20.690,51.5,52.9,19.2,36.2,26.4,20.9,19.3,28.0,-1.503,-1.444,-1.400,,
1421110160726,18:49:20.725,51.5,69.1,19.2,28.5,32.8,25.4,27.6,26.4,-1.503,-1.449,-1.395,,
1421110160729,18:49:20.729,48.3,56.5,20.9,30.0,24.8,23.9,25.9,24.8,-1.469,-1.435,-1.405,,
1421110160768,18:49:20.765,53.1,51.2,17.6,23.9,18.5,17.8,27.6,28.0,-1.498,-1.449,-1.376,,
1421110160801,18:49:20.800,56.4,51.2,14.4,30.0,28.0,30.0,25.9,26.4,-1.522,-1.405,-1.381,,
1421110160839,18:49:20.839,48.3,44.1,22.5,28.5,12.3,23.9,24.3,28.0,-1.503,-1.454,-1.381,,
1421110160850,18:49:20.850,59.7,54.7,22.5,36.2,26.4,23.9,25.9,28.0,-1.503,-1.420,-1.366,,
1421110160876,18:49:20.876,49.9,49.4,24.1,36.2,26.4,20.9,17.7,28.0,-1.508,-1.439,-1.400,,
1421110160911,18:49:20.911,51.5,70.9,19.2,28.5,32.8,25.4,27.6,26.4,-1.503,-1.449,-1.391,,
1421110160915,18:49:20.915,51.5,56.5,24.1,31.5,28.0,28.5,25.9,24.8,-1.478,-1.435,-1.347,,
1421110160949,18:49:20.949,54.7,51.2,20.9,33.1,29.6,10.3,22.6,20.1,-1.503,-1.444,-1.381,,
1421110160974,18:49:20.974,53.1,51.2,12.8,30.0,29.6,36.2,27.6,26.4,-1.464,-1.449,-1.381,,
1421110161010,18:49:21.010,46.6,44.1,22.5,17.8,18.5,23.9,25.9,28.0,-1.498,-1.449,-1.376,,
1421110161049,18:49:21.049,59.7,52.9,22.5,30.0,29.6,25.4,24.3,39.2,-1.503,-1.425,-1.371,,
1421110161085,18:49:21.085,61.3,56.5,17.6,31.5,24.8,23.9,29.2,26.4,-1.503,-1.444,-1.371,,
1421110161107,18:49:21.107,49.9,51.2,14.4,30.0,44.1,26.9,27.6,15.4,-1.503,-1.469,-1.366,,
1421110161148,18:49:21.148,43.4,51.2,20.9,31.5,28.0,25.4,27.6,24.8,-1.478,-1.439,-1.386,,
1421110161152,18:49:21.152,51.5,51.2,14.4,31.5,26.4,23.9,22.6,28.0,-1.498,-1.493,-1.381,,
1421110161155,18:49:21.155,49.9,56.5,20.9,33.1,28.0,34.6,25.9,28.0,-1.522,-1.444,-1.371,,
1421110161186,18:49:21.186,51.5,52.9,22.5,39.3,29.6,19.3,22.6,28.0,-1.503,-1.454,-1.400,,
1421110161223,18:49:21.223,59.7,56.5,22.5,23.9,21.7,26.9,25.9,23.2,-1.508,-1.425,-1.371,,
1421110161259,18:49:21.259,49.9,51.2,27.4,30.0,26.4,23.9,25.9,28.0,-1.503,-1.444,-1.381,,
1421110161299,18:49:21.299,61.3,51.2,20.9,30.0,28.0,28.5,29.2,28.0,-1.562,-1.425,-1.381,,
1421110161338,18:49:21.338,43.4,51.2,20.9,34.6,32.8,25.4,27.6,28.0,-1.474,-1.425,-1.371,,
1421110161345,18:49:21.345,33.9,54.7,20.9,31.5,24.8,20.9,16.1,29.6,-1.503,-1.444,-1.400,,
1421110161386,18:49:21.386,53.1,56.5,20.9,23.9,31.2,25.4,35.9,21.7,-1.513,-1.469,-1.366,,
1421110161392,18:49:21.391,51.5,47.6,12.8,31.5,31.2,20.9,27.6,23.2,-1.498,-1.449,-1.410,,
1421110161404,18:49:21.404,51.5,56.5,22.5,31.5,45.7,25.4,37.6,28.0,-1.503,-1.449,-1.327,,
1421110161442,18:49:21.441,53.1,52.9,14.4,33.1,28.0,30.0,25.9,26.4,-1.508,-1.444,-1.376,,
1421110161463,18:49:21.463,49.9,54.7,20.9,30.0,28.0,28.5,27.6,37.6,-1.469,-1.439,-1.376,,
1421110161504,18:49:21.503,46.6,49.4,20.9,33.1,28.0,36.2,25.9,26.4,-1.508,-1.430,-1.371,,
1421110161558,18:49:21.557,40.2,51.2,22.5,42.4,26.4,37.7,27.6,28.0,-1.508,-1.454,-1.376,,
1421110161562,18:49:21.561,49.9,51.2,25.8,28.5,32.8,26.9,37.6,28.0,-1.508,-1.444,-1.371,,
1421110161598,18:49:21.598,53.1,51.2,19.2,30.0,21.7,14.8,24.3,24.8,-1.498,-1.439,-1.410,,
1421110161602,18:49:21.601,51.5,58.3,27.4,31.5,39.2,25.4,27.6,31.2,-1.498,-1.444,-1.347,,
1421110161637,18:49:21.636,46.6,56.5,16.0,30.0,28.0,33.1,25.9,24.8,-1.508,-1.444,-1.376,,
1421110161672,18:49:21.671,51.5,51.2,22.5,30.0,26.4,26.9,25.9,26.4,-1.562,-1.435,-1.376,,
1421110161684,18:49:21.684,46.6,51.2,20.9,30.0,28.0,25.4,29.2,28.0,-1.474,-1.415,-1.371,,
1421110161712,18:49:21.711,33.9,52.9,20.9,25.4,24.8,23.9,25.9,28.0,-1.508,-1.430,-1.391,,
1421110161748,18:49:21.748,53.1,56.5,24.1,23.9,31.2,23.9,37.6,26.4,-1.522,-1.415,-1.381,,
1421110161772,18:49:21.771,51.5,56.5,22.5,31.5,29.6,23.9,24.3,24.8,-1.498,-1.439,-1.386,,
1421110161808,18:49:21.808,53.1,61.9,19.2,30.0,26.4,25.4,29.2,28.0,-1.562,-1.444,-1.376,,
1421110161847,18:49:21.847,27.6,51.2,19.2,30.0,28.0,31.5,27.6,28.0,-1.503,-1.439,-1.371,,
1421110161868,18:49:21.868,49.9,52.9,22.5,30.0,26.4,23.9,27.6,28.0,-1.547,-1.454,-1.391,,
1421110161904,18:49:21.904,54.7,44.1,14.4,30.0,26.4,26.9,17.7,24.8,-1.547,-1.420,-1.371,,
1421110161908,18:49:21.908,56.4,51.2,22.5,16.3,26.4,25.4,30.9,28.0,-1.503,-1.449,-1.376,,
1421110161939,18:49:21.939,51.5,49.4,22.5,23.9,29.6,23.9,22.6,28.0,-1.508,-1.449,-1.376,,
1421110161978,18:49:21.978,51.5,51.2,19.2,33.1,24.8,20.9,24.3,24.8,-1.503,-1.430,-1.371,,
1421110161982,18:49:21.982,53.1,61.9,20.9,25.4,32.8,23.9,25.9,26.4,-1.503,-1.454,-1.351,,
1421110162014,18:49:22.014,49.9,51.2,19.2,30.0,24.8,36.2,25.9,31.2,-1.508,-1.454,-1.376,,
1421110162057,18:49:22.056,51.5,49.4,20.9,31.5,31.2,23.9,29.2,34.4,-1.483,-1.464,-1.347,,
1421110162092,18:49:22.091,51.5,51.2,20.9,30.0,24.8,47.1,22.6,26.4,-1.474,-1.425,-1.371,,
1421110162102,18:49:22.102,54.7,51.2,20.9,17.8,26.4,33.1,27.6,28.0,-1.508,-1.444,-1.376,,
