time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106075568.00,0,25.5,30.5,39.9,10.9,42.2,30.8,92.3
1421106075586.00,27.3,20.4,49.4,32.3,33.4,43.8,30.8,14.5
1421106075627.00,64.5,53.9,24.2,39.9,33.4,61.2,32.3,44.5
1421106075662.00,30.6,20.4,54.3,23.3,30.6,62.8,32.3,41.4
1421106075698.00,47.3,18.6,49.4,14.5,33.4,42.2,32.3,46
1421106075705.00,30.6,23.8,52.7,32.3,30.6,36,27.8,72.8
1421106075708.00,66.2,23.8,52.7,32.3,81,95.8,32.3,23.3
1421106075737.00,37.3,46.7,36.7,46,33.4,61.2,33.8,49.1
1421106075775.00,25.7,11.8,52.7,21.9,33.4,85.8,30.8,44.5
1421106075818.00,30.6,23.8,49.4,1.4,32,61.2,33.8,39.9
1421106075824.00,29,23.8,52.7,23.3,33.4,36,27.8,84.1
1421106075862.00,12.7,37.8,52.7,32.3,33.4,61.2,30.8,32.3
1421106075898.00,32.3,41.3,52.7,32.3,27.7,58,71.2,46
1421106075934.00,12.7,1.7,54.3,84.1,33.4,62.8,8.7,17.4
1421106075943.00,30.6,23.8,52.7,11.6,30.6,94.1,36.9,35.4
1421106075987.00,29,23.8,55.9,29.3,33.4,54.8,29.3,97.3
1421106076024.00,30.6,23.8,47.8,29.3,79.5,59.6,32.3,36.9
1421106076028.00,32.3,5,52.7,46,33.4,61.2,30.8,44.5
1421106076033.00,66.2,0,49.4,71.2,32,61.2,11.6,11.6
1421106076069.00,50.7,18.6,54.3,0,30.6,106.1,44.5,23.3
1421106076106.00,30.6,23.8,54.3,32.3,33.4,42.2,29.3,71.2
1421106076140.00,29,23.8,36.7,18.9,55.3,56.4,32.3,18.9
1421106076176.00,29,20.4,55.9,33.8,34.9,61.2,32.3,52.2
1421106076216.00,29,0,51,71.2,43.5,42.2,33.8,46
1421106076250.00,30.6,25.5,54.3,20.4,33.4,99.2,58.5,13
1421106076261.00,19.2,15.2,74,27.8,34.9,43.8,29.3,46
1421106076267.00,32.3,25.5,54.3,32.3,33.4,75.8,24.8,41.4
1421106076298.00,27.3,52.1,57.5,23.3,36.3,61.2,30.8,58.5
1421106076334.00,30.6,13.5,49.4,33.8,22.1,62.8,29.3,35.4
1421106076345.00,30.6,22.1,52.7,5.8,32,85.8,46,23.3
1421106076376.00,30.6,22.1,54.3,36.9,40.6,48.5,17.4,46
1421106076423.00,30.6,23.8,24.2,41.4,33.4,61.2,29.3,35.4
1421106076506.00,27.3,25.5,46.2,32.3,33.4,48.5,32.3,46
1421106076516.00,32.3,0,51,46,55.3,36,44.5,44.5
1421106076532.00,29,62.7,51,0,29.2,62.8,47.6,64.8
1421106076540.00,32.3,61,52.7,30.8,33.4,48.5,0,44.5
1421106076554.00,40.6,45.6,55.9,32.3,33.4,62.8,30.8,44.5
1421106076595.00,27.3,62.7,54.3,47.6,33.4,61.2,30.8,46
1421106076601.00,30.6,38.9,49.4,46,55.3,36,46,46
1421106076637.00,42.3,62.7,52.7,11.6,19.3,62.8,0,46
1421106076645.00,25.7,38.9,52.7,32.3,17.9,61.2,31.3,44.5
1421106076667.00,49,38.9,57.5,32.3,33.4,61.2,50.6,46
1421106076705.00,29,62.7,32,32.3,33.4,61.2,52.1,112.5
1421106076753.00,33.9,25.7,46.2,33.8,45,61.2,50.6,41.4
1421106076759.00,30.6,61,52.7,23.3,13.7,53.2,67.3,49.1
1421106076794.00,33.9,62.7,52.7,30.8,32,61.2,43.1,53.8
1421106076848.00,12.7,62.7,52.7,30.8,33.4,121.7,84.5,46
1421106076856.00,25.7,64.5,74,11.6,55.3,61.2,50.6,46
1421106076862.00,27.3,59.3,30.5,32.3,13.7,62.8,65.8,46
1421106076898.00,29,64.5,55.9,32.3,10.9,58,79.8,50.7
1421106076942.00,25.7,92.8,52.7,32.3,33.4,62.8,43.1,43
1421106076952.00,37.3,38.9,74,32.3,33.4,61.2,49.1,46
1421106076973.00,20.8,64.5,47.8,23.3,67.3,61.2,50.6,44.5
1421106077014.00,42.3,52.4,24.2,32.3,79.5,61.2,50.6,23.3
1421106077050.00,30.6,61,43,32.3,10.9,59.6,90.9,43
1421106077084.00,44,61,51,32.3,33.4,61.2,40.1,43
1421106077088.00,24.1,52.4,85.7,32.3,33.4,61.2,50.6,44.5
1421106077123.00,6.3,62.7,94.3,30.8,33.4,39.1,28.4,46
1421106077128.00,29,59.3,24.2,30.8,33.4,69.3,52.1,97.3
1421106077169.00,29,62.7,54.3,33.8,27.7,61.2,103.9,64.8
1421106077178.00,29,57.6,49.4,32.3,34.9,141.3,43.1,43
1421106077212.00,12.7,62.7,74,32.3,32,61.2,65.8,49.1
1421106077250.00,0,61,49.4,35.4,32,62.8,49.1,46
1421106077293.00,61,62.7,36.7,30.8,55.3,56.4,50.6,35.4
1421106077307.00,29,61,70.6,33.8,0,61.2,65.8,71.2
1421106077354.00,57.6,61,52.7,32.3,42.8,62.8,19.7,38.4
1421106077366.00,78.5,61,52.7,11.6,10.7,66.1,37.2,49.1
1421106077391.00,12.7,59.3,75.6,41.4,44.2,113,31.3,64.8
1421106077403.00,30.6,131.8,49.4,29.3,54.3,53.2,50.6,41.4
1421106077430.00,29,61,52.7,32.3,16.2,61.2,65.8,68
1421106077458.00,37.3,62.7,52.7,30.8,44.2,61.2,19.7,30.8
1421106077493.00,57.6,59.3,52.7,11.6,10.7,62.8,31.3,50.7
1421106077528.00,25.7,61,60.8,24.8,47.1,42.2,72,44.5
1421106077570.00,92.8,59.3,52.7,29.3,45.6,45.4,50.6,46
1421106077647.00,29,61,57.5,39.9,21.7,42.2,53.6,33.8
1421106077653.00,24.1,62.7,52.7,33.8,44.2,62.8,43.1,14.5
1421106077717.00,29,61,32,23.3,21.7,62.8,50.6,46
1421106077786.00,22.4,59.3,101.2,52.2,21.7,66.1,50.6,44.5
1421106077792.00,29,59.3,24.2,29.3,66.1,82.4,31.3,64.8
1421106077799.00,29,61,57.5,39.9,44.2,46.9,50.6,24.8
1421106077926.00,29,92.8,36.7,52.2,42.8,61.2,61.2,17.4
1421106077932.00,78.5,64.5,52.7,46,44.2,85.8,50.6,44.5
1421106077997.00,0,59.3,74,58.5,21.7,72.6,50.6,44.5
1421106078001.00,46.4,67.9,24.2,23.3,45.6,46.9,49.1,71.2
1421106078005.00,66.6,61,51,46,44.2,36,49.1,47.6
1421106078011.00,25.2,64.5,52.7,33.8,60.1,59.6,52.1,23.3
1421106078068.00,63.2,89.2,24.2,41.4,44.2,61.2,65.8,46
1421106078208.00,6.2,59.3,74,46,21.7,77.5,50.6,44.5
1421106078217.00,41.4,66.2,49.4,14.5,42.8,42.2,52.1,46
1421106078223.00,25.2,61,52.7,33.8,27.2,42.2,50.6,94
1421106078230.00,12.5,67.9,52.7,33.8,66.1,61.2,52.1,11.6
1421106078238.00,49.7,85.6,24.2,46,42.8,61.2,65.8,46
1421106078277.00,25.2,52.4,54.3,21.9,44.2,85.8,49.1,44.5
1421106078282.00,41.4,69.7,52.7,0,42.8,61.2,53.6,46
1421106078285.00,41.4,62.7,70.6,27.8,45.6,36,47.6,82.5
